id,source,source_fallout_id,error_code,creation_timestamp,due_date,status
'AFOM00240','COM','COM55865','ERROR8808','15/03/17 03:48','26/03/17 03:48','CLOSED-SUCCESSFUL'
'AFOM00241','COM','COM56183','ERROR3280','17/03/17 11:18','28/03/17 11:18','CREATED'
'AFOM00242','COM','COM69506','ERROR4093','13/03/17 15:42','24/03/17 15:42','STARTED'
'AFOM00243','COM','COM60193','ERROR9817','20/03/17 06:38','31/03/17 06:38','CLOSED-SUCCESSFUL'
'AFOM00244','PNI','PNI84565','ERROR7397','17/03/17 05:48','28/03/17 05:48','STARTED'
'AFOM00245','COM','COM38227','ERROR8424','14/03/17 10:01','25/03/17 10:01','CREATED'
'AFOM00246','COM','COM80383','ERROR7063','18/03/17 10:55','29/03/17 10:55','CREATED'
'AFOM00247','ORDERMANAGER','ORDERMANAGER54450','ERROR4722','16/03/17 09:39','27/03/17 09:39','CLOSED-SUCCESSFUL'
'AFOM00248','ORDERMANAGER','ORDERMANAGER13842','ERROR4514','19/03/17 14:14','30/03/17 14:14','CREATED'
'AFOM00249','COM','COM95499','ERROR5677','19/03/17 06:29','30/03/17 06:29','STARTED'
'AFOM00250','ORDERMANAGER','ORDERMANAGER32242','ERROR8202','13/03/17 22:45','24/03/17 22:45','CREATED'
'AFOM00251','COM','COM72402','ERROR5052','18/03/17 06:16','29/03/17 06:16','CLOSED-SUCCESSFUL'
'AFOM00252','PNI','PNI96702','ERROR1979','18/03/17 04:15','29/03/17 04:15','STARTED'
'AFOM00253','PNI','PNI62422','ERROR4217','14/03/17 20:34','25/03/17 20:34','CLOSED-SUCCESSFUL'
'AFOM00254','ORDERMANAGER','ORDERMANAGER43051','ERROR2273','20/03/17 03:01','31/03/17 03:01','CREATED'
'AFOM00255','ORDERMANAGER','ORDERMANAGER55753','ERROR8094','21/03/17 22:20','01/04/17 22:20','CREATED'
'AFOM00256','ORDERMANAGER','ORDERMANAGER64209','ERROR8633','15/03/17 13:37','26/03/17 13:37','CREATED'
'AFOM00257','ORDERMANAGER','ORDERMANAGER47084','ERROR5991','18/03/17 08:29','29/03/17 08:29','CREATED'
'AFOM00258','COM','COM91302','ERROR7880','18/03/17 20:16','29/03/17 20:16','CREATED'
'AFOM00259','PNI','PNI40700','ERROR9381','18/03/17 18:42','29/03/17 18:42','CLOSED-SUCCESSFUL'
'AFOM00260','ORDERMANAGER','ORDERMANAGER58741','ERROR6436','14/03/17 08:47','25/03/17 08:47','STARTED'
'AFOM00261','PNI','PNI82905','ERROR9275','22/03/17 04:07','02/04/17 04:07','CREATED'
'AFOM00262','COM','COM89409','ERROR7031','15/03/17 17:08','26/03/17 17:08','CLOSED-SUCCESSFUL'
'AFOM00263','COM','COM51567','ERROR1511','19/03/17 07:20','30/03/17 07:20','CREATED'
'AFOM00264','COM','COM78240','ERROR3708','18/03/17 16:53','29/03/17 16:53','CLOSED-SUCCESSFUL'
'AFOM00265','ORDERMANAGER','ORDERMANAGER11898','ERROR2355','18/03/17 13:44','29/03/17 13:44','CLOSED-SUCCESSFUL'
'AFOM00266','COM','COM31619','ERROR7255','19/03/17 02:54','30/03/17 02:54','STARTED'
'AFOM00267','ORDERMANAGER','ORDERMANAGER95533','ERROR7564','22/03/17 06:32','02/04/17 06:32','CLOSED-SUCCESSFUL'
'AFOM00268','COM','COM28835','ERROR8537','16/03/17 12:16','27/03/17 12:16','STARTED'
'AFOM00269','COM','COM26819','ERROR7139','15/03/17 13:37','26/03/17 13:37','CREATED'
'AFOM00270','ORDERMANAGER','ORDERMANAGER26317','ERROR8182','15/03/17 00:39','26/03/17 00:39','CREATED'
'AFOM00271','PNI','PNI88341','ERROR8481','17/03/17 16:50','28/03/17 16:50','CREATED'
'AFOM00272','PNI','PNI99329','ERROR4878','20/03/17 07:33','31/03/17 07:33','STARTED'
'AFOM00273','PNI','PNI35797','ERROR6376','20/03/17 23:49','31/03/17 23:49','STARTED'
'AFOM00274','COM','COM94578','ERROR7970','21/03/17 01:32','01/04/17 01:32','CLOSED-SUCCESSFUL'
'AFOM00275','COM','COM52017','ERROR7053','17/03/17 04:36','28/03/17 04:36','CLOSED-SUCCESSFUL'
'AFOM00276','PNI','PNI30599','ERROR6740','13/03/17 12:04','24/03/17 12:04','STARTED'
'AFOM00277','ORDERMANAGER','ORDERMANAGER44756','ERROR1801','20/03/17 19:19','31/03/17 19:19','STARTED'
'AFOM00278','COM','COM99462','ERROR7401','23/03/17 05:53','03/04/17 05:53','CREATED'
'AFOM00279','COM','COM5234','ERROR7204','22/03/17 16:24','02/04/17 16:24','STARTED'
'AFOM00280','PNI','PNI95346','ERROR8537','14/03/17 03:39','25/03/17 03:39','CLOSED-SUCCESSFUL'
'AFOM00281','ORDERMANAGER','ORDERMANAGER64309','ERROR7756','20/03/17 16:21','31/03/17 16:21','CLOSED-SUCCESSFUL'
'AFOM00282','COM','COM54841','ERROR9269','20/03/17 17:15','31/03/17 17:15','STARTED'
'AFOM00283','ORDERMANAGER','ORDERMANAGER6479','ERROR8936','18/03/17 04:37','29/03/17 04:37','CREATED'
'AFOM00284','ORDERMANAGER','ORDERMANAGER87791','ERROR7868','13/03/17 17:49','24/03/17 17:49','CLOSED-SUCCESSFUL'
'AFOM00285','PNI','PNI50589','ERROR3404','16/03/17 18:26','27/03/17 18:26','CREATED'
'AFOM00286','PNI','PNI43240','ERROR8137','14/03/17 14:35','25/03/17 14:35','CREATED'
'AFOM00287','PNI','PNI66938','ERROR2182','22/03/17 18:07','02/04/17 18:07','STARTED'
'AFOM00288','PNI','PNI34560','ERROR8952','20/03/17 19:15','31/03/17 19:15','STARTED'
'AFOM00289','COM','COM81191','ERROR9208','19/03/17 11:13','30/03/17 11:13','STARTED'
'AFOM00290','PNI','PNI50555','ERROR7434','16/03/17 05:08','27/03/17 05:08','CREATED'
'AFOM00291','PNI','PNI22874','ERROR1860','15/03/17 07:03','26/03/17 07:03','CREATED'
'AFOM00292','PNI','PNI41989','ERROR5932','21/03/17 01:02','01/04/17 01:02','STARTED'
'AFOM00293','ORDERMANAGER','ORDERMANAGER37559','ERROR4208','15/03/17 01:54','26/03/17 01:54','CLOSED-SUCCESSFUL'
'AFOM00294','ORDERMANAGER','ORDERMANAGER97603','ERROR1643','22/03/17 17:09','02/04/17 17:09','STARTED'
'AFOM00295','COM','COM10301','ERROR1746','20/03/17 17:58','31/03/17 17:58','CREATED'
'AFOM00296','COM','COM62000','ERROR9175','20/03/17 14:43','31/03/17 14:43','STARTED'
'AFOM00297','ORDERMANAGER','ORDERMANAGER65226','ERROR1588','21/03/17 09:28','01/04/17 09:28','STARTED'
'AFOM00298','ORDERMANAGER','ORDERMANAGER60195','ERROR3267','19/03/17 09:57','30/03/17 09:57','CREATED'
'AFOM00299','ORDERMANAGER','ORDERMANAGER46997','ERROR8183','16/03/17 23:30','27/03/17 23:30','CLOSED-SUCCESSFUL'
'AFOM00300','PNI','PNI30052','ERROR7809','18/03/17 09:59','29/03/17 09:59','CLOSED-SUCCESSFUL'
'AFOM00301','ORDERMANAGER','ORDERMANAGER78631','ERROR6504','16/03/17 17:59','27/03/17 17:59','CLOSED-SUCCESSFUL'
'AFOM00302','ORDERMANAGER','ORDERMANAGER75787','ERROR5706','16/03/17 05:37','27/03/17 05:37','CREATED'
'AFOM00303','PNI','PNI56979','ERROR2401','18/03/17 19:20','29/03/17 19:20','CLOSED-SUCCESSFUL'
'AFOM00304','COM','COM4146','ERROR4489','18/03/17 13:56','29/03/17 13:56','CREATED'
'AFOM00305','COM','COM86470','ERROR7644','20/03/17 23:47','31/03/17 23:47','CREATED'
'AFOM00306','COM','COM11494','ERROR4195','21/03/17 00:07','01/04/17 00:07','CLOSED-SUCCESSFUL'
'AFOM00307','COM','COM46910','ERROR1211','16/03/17 12:45','27/03/17 12:45','CLOSED-SUCCESSFUL'
'AFOM00308','COM','COM98644','ERROR7730','18/03/17 10:38','29/03/17 10:38','CREATED'
'AFOM00309','COM','COM29831','ERROR2455','18/03/17 11:36','29/03/17 11:36','CLOSED-SUCCESSFUL'
'AFOM00310','PNI','PNI10483','ERROR8213','21/03/17 10:52','01/04/17 10:52','STARTED'
'AFOM00311','PNI','PNI44395','ERROR8536','23/03/17 10:45','03/04/17 10:45','CLOSED-SUCCESSFUL'
'AFOM00312','PNI','PNI3102','ERROR5599','20/03/17 19:52','31/03/17 19:52','CREATED'
'AFOM00313','ORDERMANAGER','ORDERMANAGER48480','ERROR6459','17/03/17 11:42','28/03/17 11:42','STARTED'
'AFOM00314','PNI','PNI65547','ERROR9978','15/03/17 23:12','26/03/17 23:12','CREATED'
'AFOM00315','PNI','PNI1101','ERROR4714','14/03/17 06:42','25/03/17 06:42','CREATED'
'AFOM00316','COM','COM37560','ERROR2900','20/03/17 15:53','31/03/17 15:53','CLOSED-SUCCESSFUL'
'AFOM00317','COM','COM50217','ERROR2155','21/03/17 21:28','01/04/17 21:28','CLOSED-SUCCESSFUL'
'AFOM00318','PNI','PNI12351','ERROR2634','14/03/17 15:48','25/03/17 15:48','CREATED'
'AFOM00319','ORDERMANAGER','ORDERMANAGER43740','ERROR8273','15/03/17 14:58','26/03/17 14:58','CLOSED-SUCCESSFUL'
'AFOM00320','ORDERMANAGER','ORDERMANAGER23941','ERROR8287','15/03/17 12:52','26/03/17 12:52','STARTED'
'AFOM00321','PNI','PNI17976','ERROR6058','22/03/17 07:52','02/04/17 07:52','CLOSED-SUCCESSFUL'
'AFOM00322','COM','COM24611','ERROR4484','18/03/17 04:47','29/03/17 04:47','CLOSED-SUCCESSFUL'
'AFOM00323','COM','COM40147','ERROR7492','15/03/17 22:39','26/03/17 22:39','CREATED'
'AFOM00324','PNI','PNI24290','ERROR8127','14/03/17 16:33','25/03/17 16:33','CREATED'
'AFOM00325','COM','COM36648','ERROR2903','17/03/17 12:36','28/03/17 12:36','STARTED'
'AFOM00326','ORDERMANAGER','ORDERMANAGER52011','ERROR9466','22/03/17 08:09','02/04/17 08:09','CREATED'
'AFOM00327','COM','COM15879','ERROR4183','20/03/17 06:30','31/03/17 06:30','CREATED'
'AFOM00328','PNI','PNI56982','ERROR6477','16/03/17 11:37','27/03/17 11:37','CLOSED-SUCCESSFUL'
'AFOM00329','ORDERMANAGER','ORDERMANAGER68954','ERROR3472','13/03/17 22:43','24/03/17 22:43','CLOSED-SUCCESSFUL'
'AFOM00330','ORDERMANAGER','ORDERMANAGER66395','ERROR1798','21/03/17 12:30','01/04/17 12:30','CREATED'
'AFOM00331','ORDERMANAGER','ORDERMANAGER9777','ERROR6149','16/03/17 22:42','27/03/17 22:42','STARTED'
'AFOM00332','ORDERMANAGER','ORDERMANAGER91591','ERROR7986','15/03/17 15:59','26/03/17 15:59','STARTED'
'AFOM00333','ORDERMANAGER','ORDERMANAGER74437','ERROR9216','22/03/17 21:04','02/04/17 21:04','CREATED'
'AFOM00334','PNI','PNI72160','ERROR1475','19/03/17 17:49','30/03/17 17:49','CLOSED-SUCCESSFUL'
'AFOM00335','PNI','PNI8297','ERROR8269','15/03/17 03:11','26/03/17 03:11','CLOSED-SUCCESSFUL'
'AFOM00336','COM','COM37162','ERROR1276','16/03/17 18:48','27/03/17 18:48','CREATED'
'AFOM00337','COM','COM83264','ERROR9037','20/03/17 11:40','31/03/17 11:40','CLOSED-SUCCESSFUL'
'AFOM00338','PNI','PNI7595','ERROR8357','16/03/17 00:39','27/03/17 00:39','CLOSED-SUCCESSFUL'
'AFOM00339','ORDERMANAGER','ORDERMANAGER57503','ERROR4943','17/03/17 12:13','28/03/17 12:13','CLOSED-SUCCESSFUL'
'AFOM00340','ORDERMANAGER','ORDERMANAGER10858','ERROR4636','18/03/17 00:36','29/03/17 00:36','STARTED'
'AFOM00341','PNI','PNI17388','ERROR1328','22/03/17 08:36','02/04/17 08:36','STARTED'
'AFOM00342','PNI','PNI44235','ERROR2837','15/03/17 09:23','26/03/17 09:23','CREATED'
'AFOM00343','PNI','PNI28547','ERROR3913','19/03/17 12:54','30/03/17 12:54','CREATED'
'AFOM00344','ORDERMANAGER','ORDERMANAGER43934','ERROR4707','21/03/17 01:39','01/04/17 01:39','CLOSED-SUCCESSFUL'
'AFOM00345','ORDERMANAGER','ORDERMANAGER89711','ERROR4123','22/03/17 08:54','02/04/17 08:54','CREATED'
'AFOM00346','ORDERMANAGER','ORDERMANAGER7363','ERROR6519','16/03/17 15:16','27/03/17 15:16','STARTED'
'AFOM00347','COM','COM90737','ERROR1032','18/03/17 21:58','29/03/17 21:58','CLOSED-SUCCESSFUL'
'AFOM00348','ORDERMANAGER','ORDERMANAGER31925','ERROR9289','15/03/17 23:17','26/03/17 23:17','CREATED'
'AFOM00349','PNI','PNI12652','ERROR9404','15/03/17 06:07','26/03/17 06:07','CLOSED-SUCCESSFUL'
'AFOM00350','ORDERMANAGER','ORDERMANAGER16597','ERROR8224','17/03/17 14:08','28/03/17 14:08','STARTED'
'AFOM00351','PNI','PNI72735','ERROR2056','16/03/17 14:22','27/03/17 14:22','CLOSED-SUCCESSFUL'
'AFOM00352','COM','COM2940','ERROR7238','19/03/17 11:17','30/03/17 11:17','STARTED'
'AFOM00353','COM','COM20309','ERROR7248','19/03/17 12:37','30/03/17 12:37','CLOSED-SUCCESSFUL'
'AFOM00354','ORDERMANAGER','ORDERMANAGER90959','ERROR2070','20/03/17 15:33','31/03/17 15:33','CREATED'
'AFOM00355','ORDERMANAGER','ORDERMANAGER43975','ERROR6733','19/03/17 23:49','30/03/17 23:49','CLOSED-SUCCESSFUL'
'AFOM00356','PNI','PNI14994','ERROR4416','23/03/17 05:36','03/04/17 05:36','STARTED'
'AFOM00357','PNI','PNI51786','ERROR6561','17/03/17 06:02','28/03/17 06:02','STARTED'
'AFOM00358','ORDERMANAGER','ORDERMANAGER20236','ERROR3616','17/03/17 03:33','28/03/17 03:33','CLOSED-SUCCESSFUL'
'AFOM00359','ORDERMANAGER','ORDERMANAGER15470','ERROR1755','19/03/17 16:28','30/03/17 16:28','CLOSED-SUCCESSFUL'
'AFOM00360','COM','COM76245','ERROR2941','18/03/17 17:40','29/03/17 17:40','CLOSED-SUCCESSFUL'
'AFOM00361','ORDERMANAGER','ORDERMANAGER50898','ERROR4739','14/03/17 15:36','25/03/17 15:36','CREATED'
'AFOM00362','COM','COM4234','ERROR3054','19/03/17 23:52','30/03/17 23:52','CLOSED-SUCCESSFUL'
'AFOM00363','ORDERMANAGER','ORDERMANAGER10333','ERROR3480','14/03/17 14:52','25/03/17 14:52','STARTED'
'AFOM00364','COM','COM30126','ERROR7319','16/03/17 02:21','27/03/17 02:21','STARTED'
'AFOM00365','ORDERMANAGER','ORDERMANAGER24852','ERROR1112','16/03/17 06:50','27/03/17 06:50','CLOSED-SUCCESSFUL'
'AFOM00366','COM','COM7163','ERROR4990','20/03/17 17:21','31/03/17 17:21','STARTED'
'AFOM00367','PNI','PNI64801','ERROR9417','14/03/17 21:08','25/03/17 21:08','CREATED'
'AFOM00368','ORDERMANAGER','ORDERMANAGER61672','ERROR4994','16/03/17 08:10','27/03/17 08:10','STARTED'
'AFOM00369','ORDERMANAGER','ORDERMANAGER10149','ERROR9726','22/03/17 12:38','02/04/17 12:38','CREATED'
'AFOM00370','COM','COM4515','ERROR7249','14/03/17 07:25','25/03/17 07:25','STARTED'
'AFOM00371','ORDERMANAGER','ORDERMANAGER13439','ERROR8720','22/03/17 07:25','02/04/17 07:25','CREATED'
'AFOM00372','COM','COM47561','ERROR8781','19/03/17 22:57','30/03/17 22:57','CREATED'
'AFOM00373','PNI','PNI48044','ERROR9507','16/03/17 20:06','27/03/17 20:06','CREATED'
'AFOM00374','ORDERMANAGER','ORDERMANAGER12105','ERROR2938','14/03/17 00:13','25/03/17 00:13','STARTED'
'AFOM00375','ORDERMANAGER','ORDERMANAGER9368','ERROR3760','22/03/17 12:15','02/04/17 12:15','CREATED'
'AFOM00376','PNI','PNI85617','ERROR2846','13/03/17 13:27','24/03/17 13:27','STARTED'
'AFOM00377','ORDERMANAGER','ORDERMANAGER48045','ERROR4171','22/03/17 09:21','02/04/17 09:21','CLOSED-SUCCESSFUL'
'AFOM00378','ORDERMANAGER','ORDERMANAGER28587','ERROR3091','14/03/17 14:56','25/03/17 14:56','CLOSED-SUCCESSFUL'
'AFOM00379','COM','COM10914','ERROR1902','20/03/17 18:21','31/03/17 18:21','CREATED'
'AFOM00380','COM','COM34333','ERROR6315','14/03/17 10:37','25/03/17 10:37','STARTED'
'AFOM00381','ORDERMANAGER','ORDERMANAGER84183','ERROR5363','22/03/17 17:32','02/04/17 17:32','STARTED'
'AFOM00382','COM','COM2139','ERROR8617','14/03/17 05:21','25/03/17 05:21','CLOSED-SUCCESSFUL'
'AFOM00383','ORDERMANAGER','ORDERMANAGER32554','ERROR2628','19/03/17 20:33','30/03/17 20:33','CLOSED-SUCCESSFUL'
'AFOM00384','COM','COM73527','ERROR7948','20/03/17 12:49','31/03/17 12:49','CREATED'
'AFOM00385','PNI','PNI67450','ERROR6789','20/03/17 04:32','31/03/17 04:32','CLOSED-SUCCESSFUL'
'AFOM00386','COM','COM58642','ERROR1880','20/03/17 12:17','31/03/17 12:17','CREATED'
'AFOM00387','ORDERMANAGER','ORDERMANAGER12633','ERROR9959','22/03/17 17:32','02/04/17 17:32','STARTED'
'AFOM00388','ORDERMANAGER','ORDERMANAGER45211','ERROR4236','18/03/17 21:23','29/03/17 21:23','STARTED'
'AFOM00389','ORDERMANAGER','ORDERMANAGER45994','ERROR8594','15/03/17 21:51','26/03/17 21:51','STARTED'
'AFOM00390','ORDERMANAGER','ORDERMANAGER73414','ERROR2811','23/03/17 08:02','03/04/17 08:02','CREATED'
'AFOM00391','PNI','PNI84207','ERROR2233','18/03/17 23:16','29/03/17 23:16','STARTED'
'AFOM00392','COM','COM58676','ERROR6583','14/03/17 07:15','25/03/17 07:15','CREATED'
'AFOM00393','ORDERMANAGER','ORDERMANAGER30320','ERROR9197','13/03/17 13:25','24/03/17 13:25','STARTED'
'AFOM00394','COM','COM34131','ERROR1289','14/03/17 03:36','25/03/17 03:36','CLOSED-SUCCESSFUL'
'AFOM00395','PNI','PNI97574','ERROR4935','23/03/17 00:29','03/04/17 00:29','STARTED'
'AFOM00396','ORDERMANAGER','ORDERMANAGER68162','ERROR2546','15/03/17 19:18','26/03/17 19:18','STARTED'
'AFOM00397','ORDERMANAGER','ORDERMANAGER23534','ERROR9204','16/03/17 03:24','27/03/17 03:24','CLOSED-SUCCESSFUL'
'AFOM00398','COM','COM38350','ERROR2253','15/03/17 20:52','26/03/17 20:52','CLOSED-SUCCESSFUL'
'AFOM00399','COM','COM88184','ERROR6347','19/03/17 03:40','30/03/17 03:40','CREATED'
'AFOM00400','PNI','PNI68803','ERROR7706','20/03/17 12:04','31/03/17 12:04','STARTED'
'AFOM00401','COM','COM47324','ERROR3498','21/03/17 09:47','01/04/17 09:47','CREATED'
'AFOM00402','COM','COM44809','ERROR4177','17/03/17 16:35','28/03/17 16:35','CLOSED-SUCCESSFUL'
'AFOM00403','COM','COM8370','ERROR7441','13/03/17 23:53','24/03/17 23:53','CLOSED-SUCCESSFUL'
'AFOM00404','ORDERMANAGER','ORDERMANAGER35205','ERROR1844','22/03/17 00:39','02/04/17 00:39','CREATED'
'AFOM00405','ORDERMANAGER','ORDERMANAGER93434','ERROR6532','20/03/17 10:08','31/03/17 10:08','STARTED'
'AFOM00406','ORDERMANAGER','ORDERMANAGER8701','ERROR2801','15/03/17 15:11','26/03/17 15:11','CLOSED-SUCCESSFUL'
'AFOM00407','COM','COM18339','ERROR4018','17/03/17 03:13','28/03/17 03:13','CREATED'
'AFOM00408','ORDERMANAGER','ORDERMANAGER98976','ERROR4010','17/03/17 04:23','28/03/17 04:23','STARTED'
'AFOM00409','COM','COM85382','ERROR6855','20/03/17 13:31','31/03/17 13:31','CLOSED-SUCCESSFUL'
'AFOM00410','COM','COM50103','ERROR7262','13/03/17 12:22','24/03/17 12:22','CLOSED-SUCCESSFUL'
'AFOM00411','PNI','PNI87663','ERROR6482','21/03/17 02:49','01/04/17 02:49','CLOSED-SUCCESSFUL'
'AFOM00412','PNI','PNI73964','ERROR5156','14/03/17 06:42','25/03/17 06:42','CLOSED-SUCCESSFUL'
'AFOM00413','ORDERMANAGER','ORDERMANAGER5468','ERROR9411','16/03/17 15:44','27/03/17 15:44','CREATED'
'AFOM00414','COM','COM68819','ERROR4188','16/03/17 21:59','27/03/17 21:59','CREATED'
'AFOM00415','COM','COM46651','ERROR2972','16/03/17 20:22','27/03/17 20:22','CREATED'
'AFOM00416','COM','COM63520','ERROR5849','20/03/17 04:31','31/03/17 04:31','STARTED'
'AFOM00417','COM','COM52002','ERROR4045','18/03/17 06:26','29/03/17 06:26','CLOSED-SUCCESSFUL'
'AFOM00418','COM','COM73841','ERROR3646','21/03/17 10:20','01/04/17 10:20','STARTED'
'AFOM00419','ORDERMANAGER','ORDERMANAGER50383','ERROR7591','18/03/17 11:00','29/03/17 11:00','CLOSED-SUCCESSFUL'
'AFOM00420','ORDERMANAGER','ORDERMANAGER81649','ERROR2604','15/03/17 12:30','26/03/17 12:30','CREATED'
'AFOM00421','PNI','PNI46935','ERROR7545','18/03/17 14:34','29/03/17 14:34','CLOSED-SUCCESSFUL'
'AFOM00422','ORDERMANAGER','ORDERMANAGER68019','ERROR5568','14/03/17 17:43','25/03/17 17:43','CLOSED-SUCCESSFUL'
'AFOM00423','ORDERMANAGER','ORDERMANAGER71491','ERROR2870','21/03/17 14:16','01/04/17 14:16','CLOSED-SUCCESSFUL'
'AFOM00424','ORDERMANAGER','ORDERMANAGER63304','ERROR6128','21/03/17 17:59','01/04/17 17:59','STARTED'
'AFOM00425','PNI','PNI88898','ERROR2485','15/03/17 06:36','26/03/17 06:36','STARTED'
'AFOM00426','PNI','PNI7792','ERROR5182','13/03/17 17:03','24/03/17 17:03','CLOSED-SUCCESSFUL'
'AFOM00427','PNI','PNI54085','ERROR4706','20/03/17 01:15','31/03/17 01:15','CLOSED-SUCCESSFUL'
'AFOM00428','PNI','PNI44255','ERROR7506','20/03/17 12:14','31/03/17 12:14','CREATED'
'AFOM00429','COM','COM57337','ERROR4501','23/03/17 03:19','03/04/17 03:19','STARTED'
'AFOM00430','PNI','PNI38067','ERROR6157','17/03/17 17:49','28/03/17 17:49','STARTED'
'AFOM00431','ORDERMANAGER','ORDERMANAGER4344','ERROR1605','18/03/17 00:59','29/03/17 00:59','CREATED'
'AFOM00432','COM','COM3664','ERROR4130','22/03/17 07:16','02/04/17 07:16','CREATED'
'AFOM00433','ORDERMANAGER','ORDERMANAGER69497','ERROR3743','21/03/17 11:18','01/04/17 11:18','STARTED'
'AFOM00434','ORDERMANAGER','ORDERMANAGER3929','ERROR1355','18/03/17 12:44','29/03/17 12:44','CLOSED-SUCCESSFUL'
'AFOM00435','ORDERMANAGER','ORDERMANAGER99429','ERROR3049','17/03/17 12:24','28/03/17 12:24','STARTED'
'AFOM00436','ORDERMANAGER','ORDERMANAGER78567','ERROR6354','23/03/17 07:55','03/04/17 07:55','CLOSED-SUCCESSFUL'
'AFOM00437','PNI','PNI99791','ERROR5256','19/03/17 07:21','30/03/17 07:21','CLOSED-SUCCESSFUL'
'AFOM00438','ORDERMANAGER','ORDERMANAGER92366','ERROR1924','17/03/17 13:57','28/03/17 13:57','CLOSED-SUCCESSFUL'
'AFOM00439','ORDERMANAGER','ORDERMANAGER95956','ERROR1514','14/03/17 18:02','25/03/17 18:02','CLOSED-SUCCESSFUL'
'AFOM00440','COM','COM18012','ERROR9110','22/03/17 06:58','02/04/17 06:58','CREATED'
'AFOM00441','PNI','PNI42708','ERROR5428','15/03/17 23:12','26/03/17 23:12','STARTED'
'AFOM00442','COM','COM75139','ERROR4455','15/03/17 05:54','26/03/17 05:54','CREATED'
'AFOM00443','ORDERMANAGER','ORDERMANAGER75734','ERROR8246','22/03/17 02:02','02/04/17 02:02','CREATED'
'AFOM00444','PNI','PNI45102','ERROR8228','20/03/17 13:00','31/03/17 13:00','STARTED'
'AFOM00445','PNI','PNI51802','ERROR5740','21/03/17 20:32','01/04/17 20:32','CLOSED-SUCCESSFUL'
'AFOM00446','COM','COM98834','ERROR7894','14/03/17 20:56','25/03/17 20:56','STARTED'
'AFOM00447','ORDERMANAGER','ORDERMANAGER3961','ERROR9134','17/03/17 11:06','28/03/17 11:06','CREATED'
'AFOM00448','PNI','PNI38190','ERROR4668','22/03/17 23:01','02/04/17 23:01','CREATED'
'AFOM00449','PNI','PNI81234','ERROR2956','15/03/17 16:08','26/03/17 16:08','CREATED'
'AFOM00450','COM','COM74884','ERROR8315','18/03/17 23:14','29/03/17 23:14','CREATED'
'AFOM00451','ORDERMANAGER','ORDERMANAGER33932','ERROR9182','19/03/17 09:42','30/03/17 09:42','CREATED'
'AFOM00452','COM','COM79142','ERROR7857','13/03/17 13:16','24/03/17 13:16','STARTED'
'AFOM00453','ORDERMANAGER','ORDERMANAGER42089','ERROR8515','14/03/17 23:51','25/03/17 23:51','STARTED'
'AFOM00454','PNI','PNI26888','ERROR3080','19/03/17 02:21','30/03/17 02:21','CLOSED-SUCCESSFUL'
'AFOM00455','COM','COM59145','ERROR1451','22/03/17 02:24','02/04/17 02:24','CLOSED-SUCCESSFUL'
'AFOM00456','ORDERMANAGER','ORDERMANAGER55306','ERROR9613','16/03/17 23:30','27/03/17 23:30','CREATED'
'AFOM00457','PNI','PNI78542','ERROR7539','14/03/17 16:29','25/03/17 16:29','CLOSED-SUCCESSFUL'
'AFOM00458','PNI','PNI84200','ERROR1917','17/03/17 18:39','28/03/17 18:39','CLOSED-SUCCESSFUL'
'AFOM00459','PNI','PNI78113','ERROR7637','20/03/17 18:10','31/03/17 18:10','STARTED'
'AFOM00460','PNI','PNI68696','ERROR6309','14/03/17 21:11','25/03/17 21:11','STARTED'
'AFOM00461','COM','COM39637','ERROR4364','16/03/17 10:49','27/03/17 10:49','CLOSED-SUCCESSFUL'
'AFOM00462','COM','COM26034','ERROR2249','19/03/17 03:01','30/03/17 03:01','STARTED'
'AFOM00463','COM','COM22124','ERROR3700','17/03/17 16:00','28/03/17 16:00','CLOSED-SUCCESSFUL'
'AFOM00464','COM','COM87362','ERROR3714','14/03/17 14:59','25/03/17 14:59','STARTED'
'AFOM00465','COM','COM64941','ERROR2230','17/03/17 09:19','28/03/17 09:19','CLOSED-SUCCESSFUL'
'AFOM00466','COM','COM88432','ERROR9066','17/03/17 11:31','28/03/17 11:31','CLOSED-SUCCESSFUL'
'AFOM00467','ORDERMANAGER','ORDERMANAGER53550','ERROR3339','18/03/17 11:59','29/03/17 11:59','CLOSED-SUCCESSFUL'
'AFOM00468','PNI','PNI73781','ERROR9405','13/03/17 14:28','24/03/17 14:28','STARTED'
'AFOM00469','ORDERMANAGER','ORDERMANAGER17629','ERROR5220','21/03/17 15:37','01/04/17 15:37','CLOSED-SUCCESSFUL'
