id,fallout_id,property_name,property_value
617,AFOM00159,ORDER ID,'ORD00032752'
619,AFOM00159,ERROR DESCRIPTION,'There is already an open order for the service.'
620,AFOM00160,ACCESS TYPE,'FIBER'
622,AFOM00160,ORDER ID,'ORD00025934'
623,AFOM00160,CUSTOMER ID,'CUST00057807'
624,AFOM00161,APPOINTMENT ID,'APPT0035639'
625,AFOM00161,LOCATION ID,'LOC000096200'
626,AFOM00161,CUSTOMER ID,'CUST00093913'
627,AFOM00161,RFS ID,'RFS13996'
628,AFOM00162,CUSTOMER ID,'CUST00041089'
629,AFOM00162,APPOINTMENT ID,'APPT0096414'
630,AFOM00162,LOCATION ID,'LOC000066030'
631,AFOM00162,ERROR DESCRIPTION,'Message to system XYZ timed out.'
632,AFOM00163,ACCESS TYPE,'FIBER'
634,AFOM00163,ORDER ID,'ORD00051639'
635,AFOM00164,ERROR DESCRIPTION,'The service type is not defined.'
636,AFOM00164,ACCESS TYPE,'FIBER'
637,AFOM00164,APPOINTMENT ID,'APPT0055987'
639,AFOM00165,ERROR DESCRIPTION,'Message to system XYZ timed out.'
640,AFOM00165,APPOINTMENT ID,'APPT0074534'
641,AFOM00165,CUSTOMER ID,'CUST0001306'
642,AFOM00165,LOCATION ID,'LOC000026746'
643,AFOM00166,ERROR DESCRIPTION,'There is already an open order for the service.'
644,AFOM00166,ORDER ID,'ORD00056589'
645,AFOM00166,RFS ID,'RFS81770'
646,AFOM00167,LOCATION ID,'LOC000057203'
649,AFOM00168,ORDER ID,'ORD00043015'
651,AFOM00168,LOCATION ID,'LOC000096331'
652,AFOM00168,CUSTOMER ID,'CUST00064557'
653,AFOM00169,RFS ID,'RFS23024'
654,AFOM00169,APPOINTMENT ID,'APPT0040664'
656,AFOM00169,ACCESS TYPE,'FTTN'
657,AFOM00170,CUSTOMER ID,'CUST00010657'
658,AFOM00170,ACCESS TYPE,'FTTN'
660,AFOM00170,LOCATION ID,'LOC000061270'
661,AFOM00171,LOCATION ID,'LOC000065684'
662,AFOM00171,RFS ID,'RFS45939'
663,AFOM00171,APPOINTMENT ID,'APPT0065803'
664,AFOM00171,ORDER ID,'ORD00017616'
665,AFOM00172,CUSTOMER ID,'CUST00085433'
666,AFOM00172,ORDER ID,'ORD00057243'
667,AFOM00172,APPOINTMENT ID,'APPT0091687'
668,AFOM00172,RFS ID,'RFS80787'
669,AFOM00173,APPOINTMENT ID,'APPT002254'
670,AFOM00173,CUSTOMER ID,'CUST00085222'
671,AFOM00173,LOCATION ID,'LOC000031895'
673,AFOM00174,APPOINTMENT ID,'APPT0067685'
674,AFOM00174,ERROR DESCRIPTION,'There is already an open order for the service.'
677,AFOM00175,CUSTOMER ID,'CUST00054988'
678,AFOM00175,RFS ID,'RFS32541'
679,AFOM00175,ERROR DESCRIPTION,'There is already an open order for the service.'
680,AFOM00175,ORDER ID,'ORD00082869'
681,AFOM00176,ACCESS TYPE,'HFC'
682,AFOM00176,ORDER ID,'ORD00038232'
683,AFOM00176,CUSTOMER ID,'CUST00016371'
684,AFOM00176,APPOINTMENT ID,'APPT0014757'
685,AFOM00177,ERROR DESCRIPTION,'The service type is not defined.'
686,AFOM00177,APPOINTMENT ID,'APPT0075027'
688,AFOM00177,ORDER ID,'ORD00059351'
689,AFOM00178,APPOINTMENT ID,'APPT0041185'
690,AFOM00178,ORDER ID,'ORD00042626'
692,AFOM00178,CUSTOMER ID,'CUST00045992'
693,AFOM00179,ORDER ID,'ORD00024768'
694,AFOM00179,RFS ID,'RFS35599'
695,AFOM00179,CUSTOMER ID,'CUST00044531'
696,AFOM00179,ACCESS TYPE,'HFC'
697,AFOM00180,ORDER ID,'ORD00027246'
698,AFOM00180,RFS ID,'RFS72394'
699,AFOM00180,LOCATION ID,'LOC000074864'
701,AFOM00181,ERROR DESCRIPTION,'There is already an open order for the service.'
702,AFOM00181,RFS ID,'RFS20460'
703,AFOM00181,LOCATION ID,'LOC000083461'
705,AFOM00182,CUSTOMER ID,'CUST00075776'
706,AFOM00182,LOCATION ID,'LOC000018083'
709,AFOM00183,ACCESS TYPE,'SATELLITE'
710,AFOM00183,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
712,AFOM00183,APPOINTMENT ID,'APPT0092267'
713,AFOM00184,RFS ID,'RFS42730'
715,AFOM00184,ORDER ID,'ORD0004926'
717,AFOM00185,RFS ID,'RFS19382'
719,AFOM00185,APPOINTMENT ID,'APPT0085375'
721,AFOM00186,CUSTOMER ID,'CUST00062642'
722,AFOM00186,RFS ID,'RFS97832'
723,AFOM00186,ACCESS TYPE,'SATELLITE'
725,AFOM00187,APPOINTMENT ID,'APPT0044282'
727,AFOM00187,RFS ID,'RFS74175'
728,AFOM00187,ERROR DESCRIPTION,'Response received from system abc not expected.'
729,AFOM00188,ACCESS TYPE,'HFC'
730,AFOM00188,CUSTOMER ID,'CUST00073004'
731,AFOM00188,APPOINTMENT ID,'APPT0062779'
732,AFOM00188,ORDER ID,'ORD00022903'
733,AFOM00189,ERROR DESCRIPTION,'The service type is not defined.'
734,AFOM00189,APPOINTMENT ID,'APPT0029232'
735,AFOM00189,CUSTOMER ID,'CUST0002383'
736,AFOM00189,ORDER ID,'ORD00031977'
737,AFOM00190,ACCESS TYPE,'HFC'
738,AFOM00190,LOCATION ID,'LOC000061949'
739,AFOM00190,APPOINTMENT ID,'APPT0037896'
740,AFOM00191,ORDER ID,'ORD00025740'
741,AFOM00191,CUSTOMER ID,'CUST00041566'
742,AFOM00191,APPOINTMENT ID,'APPT0072579'
743,AFOM00191,ACCESS TYPE,'FIBER'
744,AFOM00192,ACCESS TYPE,'SATELLITE'
745,AFOM00192,RFS ID,'RFS95526'
746,AFOM00192,ERROR DESCRIPTION,'The service type is not defined.'
747,AFOM00192,CUSTOMER ID,'CUST00092394'
748,AFOM00193,ACCESS TYPE,'FTTN'
750,AFOM00193,CUSTOMER ID,'CUST00061723'
751,AFOM00193,LOCATION ID,'LOC00006183'
752,AFOM00194,ACCESS TYPE,'FTTN'
753,AFOM00194,ERROR DESCRIPTION,'Message to system XYZ timed out.'
754,AFOM00194,ORDER ID,'ORD00095328'
756,AFOM00195,CUSTOMER ID,'CUST00046500'
757,AFOM00195,ORDER ID,'ORD00066862'
758,AFOM00195,ACCESS TYPE,'FIBER'
760,AFOM00196,APPOINTMENT ID,'APPT0089213'
761,AFOM00196,ORDER ID,'ORD00070620'
762,AFOM00196,LOCATION ID,'LOC000031699'
764,AFOM00197,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
765,AFOM00197,RFS ID,'RFS86227'
766,AFOM00197,CUSTOMER ID,'CUST0001500'
768,AFOM00198,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
769,AFOM00198,LOCATION ID,'LOC000097494'
770,AFOM00198,ORDER ID,'ORD00069249'
771,AFOM00198,RFS ID,'RFS92764'
772,AFOM00199,ORDER ID,'ORD00028053'
774,AFOM00199,LOCATION ID,'LOC000059080'
775,AFOM00199,CUSTOMER ID,'CUST00070684'
776,AFOM00200,CUSTOMER ID,'CUST00070378'
777,AFOM00200,ERROR DESCRIPTION,'The service type is not defined.'
778,AFOM00200,ORDER ID,'ORD00029180'
779,AFOM00200,RFS ID,'RFS83585'
780,AFOM00201,LOCATION ID,'LOC000089329'
781,AFOM00201,ACCESS TYPE,'HFC'
782,AFOM00201,APPOINTMENT ID,'APPT0025834'
784,AFOM00202,CUSTOMER ID,'CUST00052565'
785,AFOM00202,LOCATION ID,'LOC000097608'
788,AFOM00203,APPOINTMENT ID,'APPT0023963'
789,AFOM00203,ORDER ID,'ORD00040795'
790,AFOM00203,ERROR DESCRIPTION,'Message to system XYZ timed out.'
791,AFOM00203,ACCESS TYPE,'SATELLITE'
792,AFOM00204,RFS ID,'RFS9713'
793,AFOM00204,CUSTOMER ID,'CUST00077013'
794,AFOM00204,ACCESS TYPE,'SATELLITE'
795,AFOM00204,ORDER ID,'ORD0005584'
796,AFOM00205,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
797,AFOM00205,ORDER ID,'ORD00063375'
798,AFOM00205,CUSTOMER ID,'CUST00039309'
800,AFOM00206,CUSTOMER ID,'CUST00089897'
802,AFOM00206,ERROR DESCRIPTION,'The service type is not defined.'
803,AFOM00206,LOCATION ID,'LOC000080667'
804,AFOM00207,CUSTOMER ID,'CUST00086525'
805,AFOM00207,ERROR DESCRIPTION,'There is already an open order for the service.'
806,AFOM00207,ORDER ID,'ORD00042720'
807,AFOM00207,RFS ID,'RFS40822'
808,AFOM00208,ERROR DESCRIPTION,'Response received from system abc not expected.'
809,AFOM00208,ORDER ID,'ORD00052635'
810,AFOM00208,CUSTOMER ID,'CUST00021375'
811,AFOM00209,APPOINTMENT ID,'APPT0095170'
812,AFOM00209,ORDER ID,'ORD00064367'
813,AFOM00209,ERROR DESCRIPTION,'Response received from system abc not expected.'
814,AFOM00209,CUSTOMER ID,'CUST00014921'
815,AFOM00210,ORDER ID,'ORD00046812'
816,AFOM00210,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
817,AFOM00210,ACCESS TYPE,'SATELLITE'
819,AFOM00211,APPOINTMENT ID,'APPT001605'
820,AFOM00211,CUSTOMER ID,'CUST00010372'
822,AFOM00211,RFS ID,'RFS87661'
823,AFOM00212,APPOINTMENT ID,'APPT0037108'
824,AFOM00212,ORDER ID,'ORD00077677'
827,AFOM00213,RFS ID,'RFS77249'
828,AFOM00213,ORDER ID,'ORD00016534'
829,AFOM00213,APPOINTMENT ID,'APPT0012654'
830,AFOM00213,ERROR DESCRIPTION,'Response received from system abc not expected.'
831,AFOM00214,ERROR DESCRIPTION,'Response received from system abc not expected.'
832,AFOM00214,APPOINTMENT ID,'APPT0090318'
834,AFOM00214,ORDER ID,'ORD00043759'
835,AFOM00215,RFS ID,'RFS28900'
836,AFOM00215,ORDER ID,'ORD00020883'
838,AFOM00215,APPOINTMENT ID,'APPT0078773'
839,AFOM00216,ACCESS TYPE,'FTTN'
840,AFOM00216,ORDER ID,'ORD00059040'
841,AFOM00216,LOCATION ID,'LOC000066407'
843,AFOM00217,LOCATION ID,'LOC000082007'
844,AFOM00217,ORDER ID,'ORD00030944'
845,AFOM00217,APPOINTMENT ID,'APPT0071615'
846,AFOM00217,ACCESS TYPE,'FIBER'
847,AFOM00218,ERROR DESCRIPTION,'There is already an open order for the service.'
848,AFOM00218,LOCATION ID,'LOC000079103'
849,AFOM00218,RFS ID,'RFS34352'
850,AFOM00218,ORDER ID,'ORD00041519'
851,AFOM00219,ORDER ID,'ORD00069070'
852,AFOM00219,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
853,AFOM00219,LOCATION ID,'LOC000038943'
855,AFOM00220,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
856,AFOM00220,ACCESS TYPE,'FTTN'
857,AFOM00220,LOCATION ID,'LOC000055736'
859,AFOM00221,ACCESS TYPE,'FIBER'
860,AFOM00221,ERROR DESCRIPTION,'Response received from system abc not expected.'
861,AFOM00221,ORDER ID,'ORD00044187'
863,AFOM00222,ORDER ID,'ORD00025450'
864,AFOM00222,CUSTOMER ID,'CUST00068691'
865,AFOM00222,ERROR DESCRIPTION,'The service type is not defined.'
866,AFOM00223,LOCATION ID,'LOC000055388'
868,AFOM00223,CUSTOMER ID,'CUST00016504'
869,AFOM00223,ERROR DESCRIPTION,'The service type is not defined.'
870,AFOM00224,ERROR DESCRIPTION,'Response received from system abc not expected.'
871,AFOM00224,ACCESS TYPE,'HFC'
872,AFOM00224,LOCATION ID,'LOC000077227'
874,AFOM00225,CUSTOMER ID,'CUST00032247'
876,AFOM00225,RFS ID,'RFS99571'
877,AFOM00225,LOCATION ID,'LOC000021143'
878,AFOM00226,APPOINTMENT ID,'APPT0018573'
879,AFOM00226,CUSTOMER ID,'CUST00091474'
882,AFOM00227,ORDER ID,'ORD00016146'
883,AFOM00227,APPOINTMENT ID,'APPT0021235'
884,AFOM00227,LOCATION ID,'LOC000030928'
886,AFOM00228,CUSTOMER ID,'CUST00043355'
887,AFOM00228,ERROR DESCRIPTION,'Response received from system abc not expected.'
888,AFOM00228,RFS ID,'RFS40958'
889,AFOM00229,RFS ID,'RFS57535'
890,AFOM00229,ORDER ID,'ORD00028408'
892,AFOM00229,LOCATION ID,'LOC000011192'
893,AFOM00230,ORDER ID,'ORD00010421'
894,AFOM00230,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
895,AFOM00230,RFS ID,'RFS89239'
897,AFOM00231,CUSTOMER ID,'CUST0008335'
898,AFOM00231,LOCATION ID,'LOC000047175'
899,AFOM00231,ERROR DESCRIPTION,'The service type is not defined.'
900,AFOM00232,RFS ID,'RFS87197'
901,AFOM00232,ERROR DESCRIPTION,'Response received from system abc not expected.'
902,AFOM00232,CUSTOMER ID,'CUST00030638'
904,AFOM00233,LOCATION ID,'LOC000016507'
905,AFOM00233,RFS ID,'RFS89160'
906,AFOM00233,CUSTOMER ID,'CUST00062716'
907,AFOM00233,ORDER ID,'ORD00080150'
908,AFOM00234,RFS ID,'RFS65894'
909,AFOM00234,LOCATION ID,'LOC000072663'
910,AFOM00234,ACCESS TYPE,'FTTN'
911,AFOM00234,APPOINTMENT ID,'APPT0016205'
912,AFOM00235,RFS ID,'RFS31154'
913,AFOM00235,APPOINTMENT ID,'APPT0097432'
915,AFOM00235,CUSTOMER ID,'CUST00074419'
916,AFOM00236,RFS ID,'RFS53195'
917,AFOM00236,CUSTOMER ID,'CUST00039549'
919,AFOM00236,APPOINTMENT ID,'APPT0041828'
920,AFOM00237,RFS ID,'RFS65748'
921,AFOM00237,ERROR DESCRIPTION,'The service type is not defined.'
922,AFOM00237,LOCATION ID,'LOC000082941'
924,AFOM00238,LOCATION ID,'LOC000084270'
925,AFOM00238,APPOINTMENT ID,'APPT0087504'
926,AFOM00238,CUSTOMER ID,'CUST00034415'
927,AFOM00238,ACCESS TYPE,'SATELLITE'
928,AFOM00239,LOCATION ID,'LOC00008742'
929,AFOM00239,APPOINTMENT ID,'APPT0074188'
930,AFOM00239,CUSTOMER ID,'CUST00014567'
931,AFOM00239,ACCESS TYPE,'SATELLITE'
932,AFOM00240,CUSTOMER ID,'CUST0006895'
934,AFOM00240,APPOINTMENT ID,'APPT0048462'
935,AFOM00240,ACCESS TYPE,'FIBER'
936,AFOM00241,ERROR DESCRIPTION,'There is already an open order for the service.'
937,AFOM00241,RFS ID,'RFS37960'
938,AFOM00241,LOCATION ID,'LOC000061211'
939,AFOM00242,LOCATION ID,'LOC000011796'
940,AFOM00242,CUSTOMER ID,'CUST00025681'
943,AFOM00243,APPOINTMENT ID,'APPT0040243'
944,AFOM00243,ERROR DESCRIPTION,'The service type is not defined.'
947,AFOM00244,RFS ID,'RFS10705'
948,AFOM00244,LOCATION ID,'LOC000091844'
949,AFOM00244,ACCESS TYPE,'FIBER'
950,AFOM00244,APPOINTMENT ID,'APPT005254'
951,AFOM00245,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
953,AFOM00245,RFS ID,'RFS60424'
954,AFOM00245,ACCESS TYPE,'FIBER'
955,AFOM00246,LOCATION ID,'LOC000051241'
957,AFOM00246,RFS ID,'RFS72506'
959,AFOM00247,ACCESS TYPE,'FTTN'
960,AFOM00247,CUSTOMER ID,'CUST00066882'
963,AFOM00248,APPOINTMENT ID,'APPT0080459'
965,AFOM00248,ORDER ID,'ORD00096589'
966,AFOM00248,ACCESS TYPE,'FTTN'
967,AFOM00249,ACCESS TYPE,'HFC'
969,AFOM00249,RFS ID,'RFS42165'
971,AFOM00250,APPOINTMENT ID,'APPT0092679'
972,AFOM00250,ACCESS TYPE,'FIBER'
973,AFOM00250,ERROR DESCRIPTION,'There is already an open order for the service.'
974,AFOM00250,RFS ID,'RFS23118'
975,AFOM00251,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
976,AFOM00251,RFS ID,'RFS35162'
977,AFOM00251,LOCATION ID,'LOC000048929'
978,AFOM00251,APPOINTMENT ID,'APPT0068639'
979,AFOM00252,CUSTOMER ID,'CUST00036647'
980,AFOM00252,RFS ID,'RFS1873'
982,AFOM00252,LOCATION ID,'LOC000041672'
983,AFOM00253,RFS ID,'RFS74801'
984,AFOM00253,ORDER ID,'ORD00018275'
985,AFOM00253,APPOINTMENT ID,'APPT0048127'
986,AFOM00253,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
987,AFOM00254,ORDER ID,'ORD00013613'
989,AFOM00254,RFS ID,'RFS45640'
990,AFOM00254,CUSTOMER ID,'CUST00055619'
991,AFOM00255,APPOINTMENT ID,'APPT0089450'
992,AFOM00255,ERROR DESCRIPTION,'Response received from system abc not expected.'
993,AFOM00255,LOCATION ID,'LOC000054845'
994,AFOM00255,ACCESS TYPE,'FTTN'
995,AFOM00256,ORDER ID,'ORD00085377'
996,AFOM00256,ACCESS TYPE,'FIBER'
997,AFOM00256,APPOINTMENT ID,'APPT0029216'
998,AFOM00257,LOCATION ID,'LOC000042929'
999,AFOM00257,RFS ID,'RFS18601'
1001,AFOM00257,CUSTOMER ID,'CUST00040768'
1002,AFOM00258,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
1003,AFOM00258,CUSTOMER ID,'CUST00055777'
1004,AFOM00258,ORDER ID,'ORD00038627'
1005,AFOM00258,APPOINTMENT ID,'APPT0063952'
1006,AFOM00259,CUSTOMER ID,'CUST00064482'
1007,AFOM00259,APPOINTMENT ID,'APPT0056100'
1008,AFOM00259,LOCATION ID,'LOC000049145'
1010,AFOM00260,RFS ID,'RFS36086'
1011,AFOM00260,LOCATION ID,'LOC000033640'
1013,AFOM00260,CUSTOMER ID,'CUST00018897'
1014,AFOM00261,APPOINTMENT ID,'APPT0088656'
1015,AFOM00261,ORDER ID,'ORD00029267'
1016,AFOM00261,ACCESS TYPE,'HFC'
1018,AFOM00262,RFS ID,'RFS79287'
1019,AFOM00262,ORDER ID,'ORD00030467'
1022,AFOM00263,ORDER ID,'ORD00072732'
1023,AFOM00263,ACCESS TYPE,'FTTN'
1024,AFOM00263,LOCATION ID,'LOC000059514'
1025,AFOM00263,RFS ID,'RFS29970'
1026,AFOM00264,APPOINTMENT ID,'APPT0063593'
1027,AFOM00264,LOCATION ID,'LOC000041451'
1029,AFOM00265,ACCESS TYPE,'SATELLITE'
1031,AFOM00265,CUSTOMER ID,'CUST00089472'
1032,AFOM00265,APPOINTMENT ID,'APPT0085098'
1033,AFOM00266,ACCESS TYPE,'FIBER'
1037,AFOM00267,ERROR DESCRIPTION,'There is already an open order for the service.'
1038,AFOM00267,ACCESS TYPE,'FIBER'
1039,AFOM00267,CUSTOMER ID,'CUST00016171'
1041,AFOM00268,RFS ID,'RFS88517'
1043,AFOM00268,APPOINTMENT ID,'APPT0016104'
1044,AFOM00269,ORDER ID,'ORD00059617'
1045,AFOM00269,RFS ID,'RFS21849'
1046,AFOM00269,ERROR DESCRIPTION,'Message to system XYZ timed out.'
1047,AFOM00269,ACCESS TYPE,'FIBER'
1048,AFOM00270,APPOINTMENT ID,'APPT0094575'
1049,AFOM00270,ERROR DESCRIPTION,'There is already an open order for the service.'
1050,AFOM00270,RFS ID,'RFS68261'
1051,AFOM00270,CUSTOMER ID,'CUST00025339'
1052,AFOM00271,LOCATION ID,'LOC000071195'
1053,AFOM00271,ACCESS TYPE,'FTTN'
1054,AFOM00271,ERROR DESCRIPTION,'There is already an open order for the service.'
1055,AFOM00271,CUSTOMER ID,'CUST00095306'
1056,AFOM00272,ACCESS TYPE,'HFC'
1057,AFOM00272,ERROR DESCRIPTION,'The service type is not defined.'
1058,AFOM00272,RFS ID,'RFS7516'
1059,AFOM00272,LOCATION ID,'LOC000089701'
1060,AFOM00273,ACCESS TYPE,'FTTN'
1061,AFOM00273,RFS ID,'RFS10573'
1062,AFOM00273,ERROR DESCRIPTION,'There is already an open order for the service.'
1063,AFOM00273,APPOINTMENT ID,'APPT002082'
1064,AFOM00274,ERROR DESCRIPTION,'There is already an open order for the service.'
1065,AFOM00274,ACCESS TYPE,'SATELLITE'
1067,AFOM00275,CUSTOMER ID,'CUST0004013'
1068,AFOM00275,ORDER ID,'ORD00055685'
1069,AFOM00275,ERROR DESCRIPTION,'There is already an open order for the service.'
1070,AFOM00275,RFS ID,'RFS18915'
1071,AFOM00276,CUSTOMER ID,'CUST00098536'
1072,AFOM00276,APPOINTMENT ID,'APPT0095186'
1075,AFOM00277,ACCESS TYPE,'HFC'
1076,AFOM00277,ORDER ID,'ORD00043557'
1077,AFOM00277,LOCATION ID,'LOC000082894'
1078,AFOM00277,CUSTOMER ID,'CUST00063406'
1079,AFOM00278,ACCESS TYPE,'HFC'
1080,AFOM00278,RFS ID,'RFS80732'
1081,AFOM00278,ORDER ID,'ORD00073559'
1082,AFOM00279,ORDER ID,'ORD00056031'
1083,AFOM00279,ERROR DESCRIPTION,'Message to system XYZ timed out.'
1084,AFOM00279,ACCESS TYPE,'HFC'
1086,AFOM00280,RFS ID,'RFS70706'
1090,AFOM00281,ORDER ID,'ORD00084049'
1091,AFOM00281,ERROR DESCRIPTION,'There is already an open order for the service.'
1092,AFOM00281,CUSTOMER ID,'CUST00010487'
1093,AFOM00281,LOCATION ID,'LOC000085212'
1094,AFOM00282,ACCESS TYPE,'FIBER'
1095,AFOM00282,CUSTOMER ID,'CUST00061998'
1096,AFOM00282,RFS ID,'RFS74941'
1097,AFOM00282,ERROR DESCRIPTION,'There is already an open order for the service.'
1098,AFOM00283,ACCESS TYPE,'SATELLITE'
1100,AFOM00283,RFS ID,'RFS4863'
1101,AFOM00283,ERROR DESCRIPTION,'The service type is not defined.'
1102,AFOM00284,ACCESS TYPE,'SATELLITE'
1103,AFOM00284,APPOINTMENT ID,'APPT0018828'
1104,AFOM00284,CUSTOMER ID,'CUST00026898'
1106,AFOM00285,ACCESS TYPE,'FIBER'
1107,AFOM00285,ORDER ID,'ORD00060533'
1108,AFOM00285,ERROR DESCRIPTION,'The service type is not defined.'
1109,AFOM00285,APPOINTMENT ID,'APPT0039185'
1110,AFOM00286,ERROR DESCRIPTION,'The service type is not defined.'
1111,AFOM00286,LOCATION ID,'LOC000056266'
1114,AFOM00287,CUSTOMER ID,'CUST00029573'
1115,AFOM00287,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
1117,AFOM00288,ERROR DESCRIPTION,'The service type is not defined.'
1118,AFOM00288,CUSTOMER ID,'CUST00033995'
1119,AFOM00288,LOCATION ID,'LOC000097218'
1120,AFOM00288,ORDER ID,'ORD00090774'
1121,AFOM00289,ACCESS TYPE,'SATELLITE'
1122,AFOM00289,APPOINTMENT ID,'APPT0073390'
1125,AFOM00290,ACCESS TYPE,'HFC'
1126,AFOM00290,LOCATION ID,'LOC000054930'
1127,AFOM00290,CUSTOMER ID,'CUST00044393'
1129,AFOM00291,ORDER ID,'ORD00072748'
1130,AFOM00291,APPOINTMENT ID,'APPT002904'
1132,AFOM00291,ACCESS TYPE,'HFC'
1133,AFOM00292,LOCATION ID,'LOC000085126'
1135,AFOM00292,ACCESS TYPE,'FIBER'
1137,AFOM00293,CUSTOMER ID,'CUST0008503'
1138,AFOM00293,APPOINTMENT ID,'APPT0039967'
1141,AFOM00294,APPOINTMENT ID,'APPT0051102'
1142,AFOM00294,ORDER ID,'ORD00033967'
1143,AFOM00294,RFS ID,'RFS64165'
1145,AFOM00295,CUSTOMER ID,'CUST00088270'
1146,AFOM00295,ORDER ID,'ORD00051195'
1147,AFOM00295,ACCESS TYPE,'SATELLITE'
1149,AFOM00296,ERROR DESCRIPTION,'There is already an open order for the service.'
1150,AFOM00296,LOCATION ID,'LOC000054348'
1152,AFOM00296,APPOINTMENT ID,'APPT0097963'
1153,AFOM00297,APPOINTMENT ID,'APPT0029740'
1154,AFOM00297,CUSTOMER ID,'CUST00042195'
1156,AFOM00297,ACCESS TYPE,'HFC'
1157,AFOM00298,ORDER ID,'ORD00069419'
1158,AFOM00298,CUSTOMER ID,'CUST00083171'
1159,AFOM00298,APPOINTMENT ID,'APPT0020376'
1160,AFOM00298,ACCESS TYPE,'SATELLITE'
1161,AFOM00299,RFS ID,'RFS34445'
1162,AFOM00299,APPOINTMENT ID,'APPT0043335'
1164,AFOM00299,LOCATION ID,'LOC000056513'
1165,AFOM00300,RFS ID,'RFS21586'
1166,AFOM00300,ERROR DESCRIPTION,'There is already an open order for the service.'
1167,AFOM00300,ORDER ID,'ORD00072412'
1169,AFOM00301,CUSTOMER ID,'CUST00071101'
1170,AFOM00301,RFS ID,'RFS14478'
1171,AFOM00301,APPOINTMENT ID,'APPT0075101'
1172,AFOM00301,ERROR DESCRIPTION,'The service type is not defined.'
1173,AFOM00302,ORDER ID,'ORD00048196'
1175,AFOM00302,ERROR DESCRIPTION,'Response received from system abc not expected.'
1176,AFOM00302,RFS ID,'RFS22790'
1177,AFOM00303,APPOINTMENT ID,'APPT0076315'
1178,AFOM00303,RFS ID,'RFS58023'
1179,AFOM00303,ACCESS TYPE,'SATELLITE'
1180,AFOM00303,ERROR DESCRIPTION,'Message to system XYZ timed out.'
1181,AFOM00304,ERROR DESCRIPTION,'Message to system XYZ timed out.'
1182,AFOM00304,APPOINTMENT ID,'APPT0090119'
1184,AFOM00304,LOCATION ID,'LOC000078597'
1185,AFOM00305,APPOINTMENT ID,'APPT0015305'
1186,AFOM00305,RFS ID,'RFS17865'
1189,AFOM00306,ORDER ID,'ORD00060028'
1190,AFOM00306,CUSTOMER ID,'CUST00015267'
1191,AFOM00306,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
1192,AFOM00306,ACCESS TYPE,'HFC'
1193,AFOM00307,LOCATION ID,'LOC000068681'
1194,AFOM00307,ORDER ID,'ORD00087583'
1195,AFOM00307,CUSTOMER ID,'CUST00044714'
1197,AFOM00308,CUSTOMER ID,'CUST0007715'
1198,AFOM00308,APPOINTMENT ID,'APPT0065222'
1199,AFOM00308,ERROR DESCRIPTION,'There is already an open order for the service.'
1200,AFOM00308,LOCATION ID,'LOC000086890'
1201,AFOM00309,APPOINTMENT ID,'APPT0093743'
1203,AFOM00309,ACCESS TYPE,'FIBER'
1204,AFOM00310,ORDER ID,'ORD00096663'
1205,AFOM00310,RFS ID,'RFS15577'
1206,AFOM00310,ACCESS TYPE,'FIBER'
1208,AFOM00311,ACCESS TYPE,'HFC'
1209,AFOM00311,APPOINTMENT ID,'APPT0021286'
1210,AFOM00311,LOCATION ID,'LOC000068361'
1211,AFOM00311,ORDER ID,'ORD0009143'
1212,AFOM00312,CUSTOMER ID,'CUST00086617'
1213,AFOM00312,APPOINTMENT ID,'APPT0092771'
1214,AFOM00312,ACCESS TYPE,'FIBER'
1215,AFOM00312,RFS ID,'RFS56591'
1216,AFOM00313,ACCESS TYPE,'FTTN'
1217,AFOM00313,ORDER ID,'ORD00037523'
1219,AFOM00313,APPOINTMENT ID,'APPT007128'
1220,AFOM00314,RFS ID,'RFS56735'
1221,AFOM00314,ERROR DESCRIPTION,'Response received from system abc not expected.'
1223,AFOM00314,APPOINTMENT ID,'APPT0077622'
1224,AFOM00315,ORDER ID,'ORD00064974'
1225,AFOM00315,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
1227,AFOM00315,CUSTOMER ID,'CUST00012217'
1228,AFOM00316,LOCATION ID,'LOC000030226'
1229,AFOM00316,ERROR DESCRIPTION,'Message to system XYZ timed out.'
1230,AFOM00316,APPOINTMENT ID,'APPT0052441'
1231,AFOM00316,RFS ID,'RFS42611'
1232,AFOM00317,ACCESS TYPE,'FTTN'
1233,AFOM00317,APPOINTMENT ID,'APPT0051049'
1234,AFOM00317,LOCATION ID,'LOC000097041'
1235,AFOM00317,RFS ID,'RFS77456'
