id,source_system,source_fallout_id,source_error_code,creation_date,due_date,status
AFOM00225,PNI,PNI70841,ERROR1009,2015-12-27 18:20:14,2016-01-07 18:20:14,ERROR
AFOM00226,COM,COM52255,ERROR1113,2015-06-03 07:25:41,2015-06-14 07:25:41,CLOSED-FAILURE
AFOM00227,COM,COM60727,ERROR1101,2017-04-14 06:26:54,2017-04-25 06:26:54,STARTED
AFOM00228,COM,COM53118,ERROR1107,2016-11-04 06:02:39,2016-11-15 06:02:39,CREATED
AFOM00229,ORDERMANAGER,ORDERMANAGER73764,ERROR1210,2017-04-23 13:46:12,2017-05-04 13:46:12,CLOSED-FAILURE
AFOM00230,COM,COM48135,ERROR1107,2016-02-16 16:59:48,2016-02-27 16:59:48,ERROR
AFOM00231,COM,COM31167,ERROR1106,2017-05-02 18:17:12,2017-05-13 18:17:12,CLOSED-SUCCESSFUL
AFOM00232,PNI,PNI41124,ERROR1005,2015-08-06 13:35:26,2015-08-17 13:35:26,CLOSED-FAILURE
AFOM00233,PNI,PNI32945,ERROR1008,2016-08-29 02:16:23,2016-09-09 02:16:23,ERROR
AFOM00234,COM,COM52956,ERROR1112,2016-01-07 11:33:30,2016-01-18 11:33:30,CREATED
AFOM00235,ORDERMANAGER,ORDERMANAGER12359,ERROR1215,2016-01-20 05:18:42,2016-01-31 05:18:42,ERROR
AFOM00236,PNI,PNI43839,ERROR1013,2016-09-17 11:45:18,2016-09-28 11:45:18,CLOSED-SUCCESSFUL
AFOM00237,ORDERMANAGER,ORDERMANAGER12199,ERROR1210,2015-07-30 11:42:22,2015-08-10 11:42:22,ERROR
AFOM00238,ORDERMANAGER,ORDERMANAGER98948,ERROR1207,2016-01-04 23:11:39,2016-01-15 23:11:39,ERROR
AFOM00239,ORDERMANAGER,ORDERMANAGER9903,ERROR1209,2015-07-02 06:47:37,2015-07-13 06:47:37,ERROR
AFOM00240,PNI,PNI25723,ERROR1013,2016-07-09 23:35:45,2016-07-20 23:35:45,ERROR
AFOM00241,PNI,PNI77708,ERROR1009,2016-07-28 22:36:28,2016-08-08 22:36:28,ERROR
AFOM00242,PNI,PNI75741,ERROR1001,2015-09-10 19:34:21,2015-09-21 19:34:21,CLOSED-SUCCESSFUL
AFOM00243,PNI,PNI13191,ERROR1006,2016-05-02 07:05:34,2016-05-13 07:05:34,CLOSED-SUCCESSFUL
AFOM00244,COM,COM79117,ERROR1103,2016-03-04 19:10:46,2016-03-15 19:10:46,ERROR
AFOM00245,PNI,PNI12722,ERROR1013,2015-08-22 17:18:59,2015-09-02 17:18:59,CREATED
AFOM00246,PNI,PNI3222,ERROR1002,2016-02-23 13:01:22,2016-03-05 13:01:22,CLOSED-FAILURE
AFOM00247,ORDERMANAGER,ORDERMANAGER6651,ERROR1204,2015-09-11 02:40:25,2015-09-22 02:40:25,CLOSED-SUCCESSFUL
AFOM00248,PNI,PNI2424,ERROR1009,2015-06-23 06:21:46,2015-07-04 06:21:46,CLOSED-SUCCESSFUL
AFOM00249,ORDERMANAGER,ORDERMANAGER27930,ERROR1203,2015-06-25 02:17:38,2015-07-06 02:17:38,CREATED
AFOM00250,COM,COM72929,ERROR1102,2015-08-15 19:55:39,2015-08-26 19:55:39,CREATED
AFOM00251,COM,COM66298,ERROR1107,2015-07-06 12:49:55,2015-07-17 12:49:55,CLOSED-SUCCESSFUL
AFOM00252,PNI,PNI62132,ERROR1002,2016-10-23 10:13:23,2016-11-03 10:13:23,CLOSED-FAILURE
AFOM00253,COM,COM98799,ERROR1108,2016-06-04 04:59:17,2016-06-15 04:59:17,CLOSED-SUCCESSFUL
AFOM00254,PNI,PNI48149,ERROR1002,2015-06-21 09:06:04,2015-07-02 09:06:04,CLOSED-FAILURE
AFOM00255,COM,COM36482,ERROR1103,2016-10-25 16:35:57,2016-11-05 16:35:57,STARTED
AFOM00256,PNI,PNI82861,ERROR1005,2015-06-30 03:35:37,2015-07-11 03:35:37,CLOSED-SUCCESSFUL
AFOM00257,ORDERMANAGER,ORDERMANAGER80964,ERROR1206,2016-01-01 16:19:46,2016-01-12 16:19:46,ERROR
AFOM00258,PNI,PNI58106,ERROR1006,2016-06-15 21:33:07,2016-06-26 21:33:07,ERROR
AFOM00259,COM,COM47584,ERROR1102,2016-10-07 22:19:14,2016-10-18 22:19:14,CLOSED-FAILURE
AFOM00260,ORDERMANAGER,ORDERMANAGER34761,ERROR1209,2016-08-17 10:40:00,2016-08-28 10:40:00,CREATED
AFOM00261,COM,COM39350,ERROR1114,2015-11-29 05:08:34,2015-12-10 05:08:34,STARTED
AFOM00262,PNI,PNI49769,ERROR1015,2015-08-15 01:56:21,2015-08-26 01:56:21,CREATED
AFOM00263,PNI,PNI56869,ERROR1001,2016-04-02 18:08:51,2016-04-13 18:08:51,ERROR
AFOM00264,ORDERMANAGER,ORDERMANAGER4324,ERROR1206,2016-06-29 20:05:07,2016-07-10 20:05:07,CLOSED-SUCCESSFUL
AFOM00265,ORDERMANAGER,ORDERMANAGER95705,ERROR1208,2016-06-27 08:08:21,2016-07-08 08:08:21,CLOSED-FAILURE
AFOM00266,ORDERMANAGER,ORDERMANAGER31629,ERROR1215,2016-11-12 10:58:56,2016-11-23 10:58:56,STARTED
AFOM00267,COM,COM10150,ERROR1102,2015-08-31 02:38:02,2015-09-11 02:38:02,CLOSED-SUCCESSFUL
AFOM00268,PNI,PNI71461,ERROR1011,2015-11-14 21:06:09,2015-11-25 21:06:09,CREATED
AFOM00269,PNI,PNI94511,ERROR1009,2015-08-16 20:33:24,2015-08-27 20:33:24,CREATED
AFOM00270,PNI,PNI40436,ERROR1003,2017-01-02 01:17:33,2017-01-13 01:17:33,STARTED
AFOM00271,PNI,PNI11269,ERROR1011,2016-05-28 05:29:56,2016-06-08 05:29:56,CLOSED-FAILURE
AFOM00272,ORDERMANAGER,ORDERMANAGER94544,ERROR1209,2016-11-10 20:42:41,2016-11-21 20:42:41,CREATED
AFOM00273,COM,COM30450,ERROR1106,2015-12-07 02:21:07,2015-12-18 02:21:07,CREATED
AFOM00274,PNI,PNI15116,ERROR1008,2016-05-12 00:21:53,2016-05-23 00:21:53,CLOSED-FAILURE
AFOM00275,ORDERMANAGER,ORDERMANAGER20922,ERROR1210,2016-10-29 03:32:57,2016-11-09 03:32:57,CREATED
AFOM00276,COM,COM32285,ERROR1108,2016-09-18 15:43:47,2016-09-29 15:43:47,CREATED
AFOM00277,COM,COM15450,ERROR1111,2015-08-26 21:27:20,2015-09-06 21:27:20,CLOSED-FAILURE
AFOM00278,COM,COM21294,ERROR1115,2016-11-24 09:39:16,2016-12-05 09:39:16,CLOSED-FAILURE
AFOM00279,COM,COM97876,ERROR1109,2016-02-10 12:49:31,2016-02-21 12:49:31,ERROR
AFOM00280,ORDERMANAGER,ORDERMANAGER86637,ERROR1215,2015-12-20 06:27:16,2015-12-31 06:27:16,ERROR
AFOM00281,PNI,PNI33263,ERROR1009,2017-01-01 02:01:48,2017-01-12 02:01:48,ERROR
AFOM00282,ORDERMANAGER,ORDERMANAGER36576,ERROR1204,2017-04-08 13:11:27,2017-04-19 13:11:27,CLOSED-SUCCESSFUL
AFOM00283,COM,COM32625,ERROR1106,2015-10-16 00:25:19,2015-10-27 00:25:19,STARTED
AFOM00284,PNI,PNI54753,ERROR1003,2016-09-22 23:02:41,2016-10-03 23:02:41,CLOSED-FAILURE
AFOM00285,COM,COM56551,ERROR1113,2016-08-17 09:24:12,2016-08-28 09:24:12,CLOSED-SUCCESSFUL
AFOM00286,PNI,PNI41424,ERROR1002,2016-03-13 15:05:19,2016-03-24 15:05:19,ERROR
AFOM00287,COM,COM84234,ERROR1111,2016-01-31 13:09:02,2016-02-11 13:09:02,CLOSED-SUCCESSFUL
AFOM00288,PNI,PNI99745,ERROR1005,2015-07-03 03:53:06,2015-07-14 03:53:06,CLOSED-SUCCESSFUL
AFOM00289,PNI,PNI61854,ERROR1013,2015-07-04 21:08:18,2015-07-15 21:08:18,CLOSED-FAILURE
AFOM00290,ORDERMANAGER,ORDERMANAGER27151,ERROR1207,2016-09-03 14:50:43,2016-09-14 14:50:43,ERROR
AFOM00291,ORDERMANAGER,ORDERMANAGER39907,ERROR1210,2016-09-15 10:19:12,2016-09-26 10:19:12,STARTED
AFOM00292,PNI,PNI22255,ERROR1014,2016-02-17 15:22:38,2016-02-28 15:22:38,CLOSED-SUCCESSFUL
AFOM00293,PNI,PNI45226,ERROR1008,2016-03-12 02:21:01,2016-03-23 02:21:01,CREATED
AFOM00294,PNI,PNI99387,ERROR1005,2015-09-15 13:23:15,2015-09-26 13:23:15,ERROR
AFOM00295,COM,COM64672,ERROR1107,2015-08-28 14:21:48,2015-09-08 14:21:48,CLOSED-SUCCESSFUL
AFOM00296,PNI,PNI88738,ERROR1006,2016-10-13 12:44:51,2016-10-24 12:44:51,CLOSED-SUCCESSFUL
AFOM00297,ORDERMANAGER,ORDERMANAGER81459,ERROR1209,2017-03-19 02:19:55,2017-03-30 02:19:55,STARTED
AFOM00298,ORDERMANAGER,ORDERMANAGER7968,ERROR1213,2015-09-16 00:34:43,2015-09-27 00:34:43,ERROR
AFOM00299,ORDERMANAGER,ORDERMANAGER58754,ERROR1209,2015-08-04 02:40:17,2015-08-15 02:40:17,ERROR
AFOM00300,PNI,PNI21693,ERROR1004,2017-02-08 16:55:36,2017-02-19 16:55:36,ERROR
AFOM00301,ORDERMANAGER,ORDERMANAGER98840,ERROR1204,2015-06-21 16:21:57,2015-07-02 16:21:57,ERROR
AFOM00302,PNI,PNI92369,ERROR1002,2017-01-03 20:52:12,2017-01-14 20:52:12,STARTED
AFOM00303,COM,COM89973,ERROR1113,2016-11-23 06:20:45,2016-12-04 06:20:45,CREATED
AFOM00304,PNI,PNI46152,ERROR1004,2016-07-03 22:34:22,2016-07-14 22:34:22,CLOSED-SUCCESSFUL
AFOM00305,ORDERMANAGER,ORDERMANAGER19317,ERROR1201,2016-09-19 02:57:44,2016-09-30 02:57:44,CLOSED-SUCCESSFUL
AFOM00306,COM,COM39585,ERROR1104,2016-05-21 20:22:57,2016-06-01 20:22:57,CLOSED-SUCCESSFUL
AFOM00307,ORDERMANAGER,ORDERMANAGER64009,ERROR1204,2015-10-20 11:38:39,2015-10-31 11:38:39,ERROR
AFOM00308,COM,COM45949,ERROR1104,2017-02-20 18:31:13,2017-03-03 18:31:13,CREATED
AFOM00309,ORDERMANAGER,ORDERMANAGER78302,ERROR1205,2016-10-25 15:32:18,2016-11-05 15:32:18,CLOSED-SUCCESSFUL
AFOM00310,PNI,PNI21239,ERROR1003,2017-04-29 23:10:00,2017-05-10 23:10:00,CLOSED-SUCCESSFUL
AFOM00311,PNI,PNI20174,ERROR1005,2016-12-20 09:45:52,2016-12-31 09:45:52,ERROR
AFOM00312,PNI,PNI73086,ERROR1009,2015-06-28 20:49:51,2015-07-09 20:49:51,ERROR
AFOM00313,PNI,PNI53585,ERROR1015,2015-08-16 07:03:36,2015-08-27 07:03:36,CLOSED-FAILURE
AFOM00314,ORDERMANAGER,ORDERMANAGER7835,ERROR1213,2017-02-13 03:22:43,2017-02-24 03:22:43,ERROR
AFOM00315,PNI,PNI83748,ERROR1008,2017-01-26 22:47:12,2017-02-06 22:47:12,STARTED
AFOM00316,COM,COM39072,ERROR1111,2016-06-05 22:57:51,2016-06-16 22:57:51,STARTED
AFOM00317,COM,COM35077,ERROR1115,2016-10-15 20:14:42,2016-10-26 20:14:42,STARTED
AFOM00318,COM,COM9929,ERROR1108,2016-06-21 01:00:02,2016-07-02 01:00:02,STARTED
AFOM00319,COM,COM50247,ERROR1104,2016-09-05 22:34:44,2016-09-16 22:34:44,CLOSED-SUCCESSFUL
AFOM00320,PNI,PNI8794,ERROR1010,2017-05-03 01:40:02,2017-05-14 01:40:02,ERROR
AFOM00321,ORDERMANAGER,ORDERMANAGER3319,ERROR1214,2015-08-30 09:48:14,2015-09-10 09:48:14,STARTED
AFOM00322,ORDERMANAGER,ORDERMANAGER15160,ERROR1215,2016-06-23 08:45:18,2016-07-04 08:45:18,CLOSED-SUCCESSFUL
AFOM00323,COM,COM75239,ERROR1103,2016-10-01 11:56:40,2016-10-12 11:56:40,CLOSED-SUCCESSFUL
AFOM00324,PNI,PNI24835,ERROR1010,2016-08-29 10:23:44,2016-09-09 10:23:44,CLOSED-FAILURE
AFOM00325,COM,COM81511,ERROR1109,2016-01-22 15:31:13,2016-02-02 15:31:13,CLOSED-FAILURE
AFOM00326,ORDERMANAGER,ORDERMANAGER98559,ERROR1209,2017-02-28 00:07:33,2017-03-11 00:07:33,CLOSED-FAILURE
AFOM00327,PNI,PNI23021,ERROR1001,2015-10-18 19:48:05,2015-10-29 19:48:05,CREATED
AFOM00328,ORDERMANAGER,ORDERMANAGER93680,ERROR1210,2016-07-10 04:44:21,2016-07-21 04:44:21,STARTED
AFOM00329,PNI,PNI56701,ERROR1010,2015-05-16 17:37:56,2015-05-27 17:37:56,CLOSED-SUCCESSFUL
AFOM00330,PNI,PNI23197,ERROR1013,2015-12-17 02:50:36,2015-12-28 02:50:36,CREATED
AFOM00331,COM,COM60187,ERROR1103,2015-09-21 08:49:23,2015-10-02 08:49:23,CLOSED-FAILURE
AFOM00332,ORDERMANAGER,ORDERMANAGER75050,ERROR1203,2017-01-02 15:11:55,2017-01-13 15:11:55,STARTED
AFOM00333,COM,COM25760,ERROR1111,2016-08-03 04:25:35,2016-08-14 04:25:35,STARTED
AFOM00334,COM,COM9989,ERROR1101,2016-11-12 19:15:49,2016-11-23 19:15:49,CLOSED-SUCCESSFUL
AFOM00335,ORDERMANAGER,ORDERMANAGER22886,ERROR1215,2016-09-22 18:27:34,2016-10-03 18:27:34,CREATED
AFOM00336,PNI,PNI76627,ERROR1008,2015-10-31 03:20:54,2015-11-11 03:20:54,CLOSED-FAILURE
AFOM00337,ORDERMANAGER,ORDERMANAGER62588,ERROR1215,2015-12-05 20:24:20,2015-12-16 20:24:20,CLOSED-FAILURE
AFOM00338,ORDERMANAGER,ORDERMANAGER40259,ERROR1205,2016-09-14 14:40:45,2016-09-25 14:40:45,CREATED
AFOM00339,PNI,PNI84638,ERROR1002,2015-08-10 13:40:23,2015-08-21 13:40:23,ERROR
AFOM00340,PNI,PNI24965,ERROR1005,2015-07-06 21:57:50,2015-07-17 21:57:50,CREATED
AFOM00341,ORDERMANAGER,ORDERMANAGER57389,ERROR1205,2015-07-13 16:04:00,2015-07-24 16:04:00,CLOSED-FAILURE
AFOM00342,COM,COM72166,ERROR1104,2016-08-09 04:07:57,2016-08-20 04:07:57,CREATED
AFOM00343,COM,COM26043,ERROR1112,2015-10-11 13:29:43,2015-10-22 13:29:43,CREATED
AFOM00344,PNI,PNI97674,ERROR1014,2015-05-29 14:56:40,2015-06-09 14:56:40,CREATED
AFOM00345,ORDERMANAGER,ORDERMANAGER58895,ERROR1202,2016-09-20 11:06:06,2016-10-01 11:06:06,CREATED
AFOM00346,COM,COM25077,ERROR1102,2016-01-01 22:10:02,2016-01-12 22:10:02,STARTED
AFOM00347,ORDERMANAGER,ORDERMANAGER99099,ERROR1211,2016-04-13 17:14:43,2016-04-24 17:14:43,ERROR
AFOM00348,ORDERMANAGER,ORDERMANAGER59054,ERROR1213,2016-04-13 15:57:45,2016-04-24 15:57:45,ERROR
AFOM00349,ORDERMANAGER,ORDERMANAGER83163,ERROR1204,2016-05-02 14:41:01,2016-05-13 14:41:01,CREATED
AFOM00350,COM,COM22790,ERROR1112,2015-11-13 12:31:00,2015-11-24 12:31:00,CLOSED-FAILURE
AFOM00351,COM,COM14850,ERROR1103,2015-10-26 13:04:48,2015-11-06 13:04:48,ERROR
AFOM00352,PNI,PNI10558,ERROR1002,2015-11-23 07:34:20,2015-12-04 07:34:20,STARTED
AFOM00353,COM,COM18755,ERROR1109,2015-12-10 17:43:01,2015-12-21 17:43:01,CLOSED-FAILURE
AFOM00354,PNI,PNI44600,ERROR1004,2016-12-21 20:00:57,2017-01-01 20:00:57,CLOSED-FAILURE
AFOM00355,COM,COM26244,ERROR1105,2017-05-02 11:14:46,2017-05-13 11:14:46,CLOSED-FAILURE
AFOM00356,ORDERMANAGER,ORDERMANAGER33430,ERROR1201,2015-05-28 15:38:15,2015-06-08 15:38:15,STARTED
AFOM00357,COM,COM96128,ERROR1112,2017-03-17 01:52:53,2017-03-28 01:52:53,STARTED
AFOM00358,ORDERMANAGER,ORDERMANAGER92228,ERROR1206,2015-12-14 02:19:22,2015-12-25 02:19:22,CLOSED-SUCCESSFUL
AFOM00359,ORDERMANAGER,ORDERMANAGER54173,ERROR1208,2016-06-26 06:36:32,2016-07-07 06:36:32,ERROR
AFOM00360,ORDERMANAGER,ORDERMANAGER91995,ERROR1212,2015-05-12 23:39:12,2015-05-23 23:39:12,CLOSED-SUCCESSFUL
AFOM00361,PNI,PNI66632,ERROR1014,2016-01-18 11:48:35,2016-01-29 11:48:35,ERROR
AFOM00362,ORDERMANAGER,ORDERMANAGER64591,ERROR1213,2015-11-04 14:36:02,2015-11-15 14:36:02,CLOSED-SUCCESSFUL
AFOM00363,PNI,PNI80115,ERROR1005,2015-09-23 16:33:18,2015-10-04 16:33:18,CREATED
AFOM00364,COM,COM42236,ERROR1111,2016-10-11 19:30:54,2016-10-22 19:30:54,CREATED
AFOM00365,PNI,PNI99918,ERROR1014,2015-08-14 08:11:31,2015-08-25 08:11:31,CREATED
AFOM00366,PNI,PNI40282,ERROR1005,2017-04-24 19:49:13,2017-05-05 19:49:13,CLOSED-FAILURE
AFOM00367,PNI,PNI46104,ERROR1002,2016-09-12 11:51:56,2016-09-23 11:51:56,STARTED
AFOM00368,ORDERMANAGER,ORDERMANAGER13328,ERROR1209,2016-06-19 00:56:36,2016-06-30 00:56:36,CLOSED-FAILURE
AFOM00369,PNI,PNI67324,ERROR1014,2015-05-13 04:22:32,2015-05-24 04:22:32,STARTED
AFOM00370,COM,COM17184,ERROR1112,2016-11-02 02:32:24,2016-11-13 02:32:24,ERROR
AFOM00371,COM,COM48919,ERROR1104,2016-05-12 08:53:22,2016-05-23 08:53:22,ERROR
AFOM00372,COM,COM64643,ERROR1103,2015-10-24 05:51:20,2015-11-04 05:51:20,STARTED
AFOM00373,ORDERMANAGER,ORDERMANAGER28279,ERROR1215,2016-06-30 17:12:25,2016-07-11 17:12:25,STARTED
AFOM00374,COM,COM79657,ERROR1115,2016-07-19 02:54:11,2016-07-30 02:54:11,ERROR
AFOM00375,ORDERMANAGER,ORDERMANAGER64123,ERROR1202,2016-10-16 00:00:41,2016-10-27 00:00:41,CLOSED-SUCCESSFUL
AFOM00376,PNI,PNI32300,ERROR1013,2015-12-05 00:04:30,2015-12-16 00:04:30,CLOSED-FAILURE
AFOM00377,COM,COM19447,ERROR1111,2015-07-20 15:57:37,2015-07-31 15:57:37,STARTED
AFOM00378,PNI,PNI68658,ERROR1010,2016-04-30 21:19:26,2016-05-11 21:19:26,CREATED
AFOM00379,COM,COM38529,ERROR1109,2016-10-31 06:49:49,2016-11-11 06:49:49,STARTED
AFOM00380,COM,COM10586,ERROR1102,2016-08-06 01:27:59,2016-08-17 01:27:59,CLOSED-FAILURE
AFOM00381,PNI,PNI25718,ERROR1011,2016-08-14 22:29:35,2016-08-25 22:29:35,STARTED
AFOM00382,ORDERMANAGER,ORDERMANAGER31205,ERROR1201,2015-09-07 21:36:13,2015-09-18 21:36:13,CLOSED-SUCCESSFUL
AFOM00383,PNI,PNI5187,ERROR1008,2017-04-07 23:14:35,2017-04-18 23:14:35,STARTED
AFOM00384,COM,COM1643,ERROR1111,2016-11-01 17:23:08,2016-11-12 17:23:08,CLOSED-SUCCESSFUL
AFOM00385,PNI,PNI53328,ERROR1015,2016-03-28 11:40:22,2016-04-08 11:40:22,CLOSED-SUCCESSFUL
AFOM00386,PNI,PNI3953,ERROR1005,2017-01-28 04:06:17,2017-02-08 04:06:17,STARTED
AFOM00387,PNI,PNI53816,ERROR1001,2015-07-11 18:22:24,2015-07-22 18:22:24,CLOSED-SUCCESSFUL
AFOM00388,COM,COM41751,ERROR1112,2017-02-14 11:29:28,2017-02-25 11:29:28,CREATED
AFOM00389,COM,COM37657,ERROR1115,2016-10-03 21:29:09,2016-10-14 21:29:09,CLOSED-SUCCESSFUL
AFOM00390,COM,COM44028,ERROR1106,2016-01-11 09:31:29,2016-01-22 09:31:29,CLOSED-FAILURE
AFOM00391,COM,COM90221,ERROR1108,2016-02-09 20:15:01,2016-02-20 20:15:01,STARTED
AFOM00392,PNI,PNI54247,ERROR1013,2015-12-15 15:32:48,2015-12-26 15:32:48,CLOSED-FAILURE
AFOM00393,PNI,PNI56561,ERROR1007,2016-04-03 17:14:54,2016-04-14 17:14:54,STARTED
AFOM00394,PNI,PNI92894,ERROR1012,2016-12-07 21:19:46,2016-12-18 21:19:46,CLOSED-SUCCESSFUL
AFOM00395,COM,COM95196,ERROR1104,2017-05-05 22:38:11,2017-05-16 22:38:11,STARTED
AFOM00396,ORDERMANAGER,ORDERMANAGER95765,ERROR1201,2015-08-02 10:50:14,2015-08-13 10:50:14,STARTED
AFOM00397,PNI,PNI98995,ERROR1002,2016-03-26 04:52:36,2016-04-06 04:52:36,CLOSED-FAILURE
AFOM00398,PNI,PNI19720,ERROR1007,2016-10-03 07:05:03,2016-10-14 07:05:03,ERROR
AFOM00399,ORDERMANAGER,ORDERMANAGER26234,ERROR1201,2015-12-12 10:10:33,2015-12-23 10:10:33,CREATED
AFOM00400,COM,COM46410,ERROR1105,2015-12-01 00:52:39,2015-12-12 00:52:39,CREATED
AFOM00401,PNI,PNI63308,ERROR1006,2017-03-10 13:10:24,2017-03-21 13:10:24,ERROR
AFOM00402,COM,COM8964,ERROR1113,2015-07-16 19:16:56,2015-07-27 19:16:56,CLOSED-FAILURE
AFOM00403,PNI,PNI18965,ERROR1008,2016-07-02 01:55:16,2016-07-13 01:55:16,CLOSED-FAILURE
AFOM00404,PNI,PNI53401,ERROR1012,2015-12-15 19:41:37,2015-12-26 19:41:37,STARTED
AFOM00405,ORDERMANAGER,ORDERMANAGER15222,ERROR1209,2016-06-12 18:28:04,2016-06-23 18:28:04,STARTED
AFOM00406,PNI,PNI45541,ERROR1002,2015-11-01 08:20:41,2015-11-12 08:20:41,CLOSED-SUCCESSFUL
AFOM00407,ORDERMANAGER,ORDERMANAGER25582,ERROR1206,2016-08-31 08:25:21,2016-09-11 08:25:21,CREATED
AFOM00408,COM,COM56646,ERROR1104,2017-05-01 21:48:24,2017-05-12 21:48:24,CLOSED-SUCCESSFUL
AFOM00409,PNI,PNI61860,ERROR1007,2016-10-31 04:23:48,2016-11-11 04:23:48,CLOSED-FAILURE
AFOM00410,COM,COM27463,ERROR1111,2015-06-02 05:29:53,2015-06-13 05:29:53,CLOSED-SUCCESSFUL
AFOM00411,ORDERMANAGER,ORDERMANAGER93831,ERROR1215,2016-04-24 15:05:11,2016-05-05 15:05:11,STARTED
AFOM00412,ORDERMANAGER,ORDERMANAGER22761,ERROR1205,2015-05-26 15:27:53,2015-06-06 15:27:53,STARTED
AFOM00413,COM,COM97224,ERROR1106,2016-06-19 08:44:45,2016-06-30 08:44:45,ERROR
AFOM00414,PNI,PNI74818,ERROR1006,2016-01-19 19:35:14,2016-01-30 19:35:14,CREATED
AFOM00415,ORDERMANAGER,ORDERMANAGER17831,ERROR1210,2016-10-17 20:45:59,2016-10-28 20:45:59,CLOSED-FAILURE
AFOM00416,PNI,PNI8307,ERROR1009,2015-08-10 19:28:04,2015-08-21 19:28:04,STARTED
AFOM00417,PNI,PNI7859,ERROR1015,2016-08-03 02:44:41,2016-08-14 02:44:41,CLOSED-FAILURE
AFOM00418,PNI,PNI2733,ERROR1008,2016-03-09 18:54:08,2016-03-20 18:54:08,CLOSED-FAILURE
AFOM00419,COM,COM28204,ERROR1114,2015-07-31 00:22:36,2015-08-11 00:22:36,ERROR
AFOM00420,PNI,PNI73192,ERROR1008,2016-03-06 11:21:03,2016-03-17 11:21:03,CREATED
AFOM00421,ORDERMANAGER,ORDERMANAGER50745,ERROR1202,2015-10-18 21:01:21,2015-10-29 21:01:21,CLOSED-FAILURE
AFOM00422,ORDERMANAGER,ORDERMANAGER52396,ERROR1204,2016-02-26 23:19:08,2016-03-08 23:19:08,CREATED
AFOM00423,COM,COM62322,ERROR1111,2015-06-04 13:35:40,2015-06-15 13:35:40,CLOSED-FAILURE
AFOM00424,PNI,PNI87554,ERROR1011,2015-07-10 11:04:37,2015-07-21 11:04:37,ERROR
AFOM00425,PNI,PNI17457,ERROR1001,2016-04-22 13:33:37,2016-05-03 13:33:37,CLOSED-SUCCESSFUL
AFOM00426,ORDERMANAGER,ORDERMANAGER10190,ERROR1202,2015-07-20 02:30:12,2015-07-31 02:30:12,CREATED
AFOM00427,COM,COM83475,ERROR1113,2015-05-15 03:33:57,2015-05-26 03:33:57,CREATED
AFOM00428,PNI,PNI36280,ERROR1003,2017-02-22 06:17:53,2017-03-05 06:17:53,CLOSED-FAILURE
AFOM00429,COM,COM49034,ERROR1105,2016-04-09 15:57:25,2016-04-20 15:57:25,STARTED
AFOM00430,COM,COM76773,ERROR1107,2016-06-07 04:28:47,2016-06-18 04:28:47,STARTED
AFOM00431,COM,COM70041,ERROR1107,2016-10-20 03:32:02,2016-10-31 03:32:02,CREATED
AFOM00432,COM,COM70941,ERROR1103,2015-05-19 23:07:49,2015-05-30 23:07:49,CLOSED-SUCCESSFUL
AFOM00433,COM,COM12569,ERROR1112,2016-04-01 05:46:10,2016-04-12 05:46:10,CLOSED-FAILURE
AFOM00434,ORDERMANAGER,ORDERMANAGER6386,ERROR1214,2016-12-24 23:12:57,2017-01-04 23:12:57,CLOSED-FAILURE
AFOM00435,PNI,PNI1326,ERROR1002,2016-01-01 03:54:08,2016-01-12 03:54:08,CREATED
AFOM00436,COM,COM50967,ERROR1112,2016-12-14 19:00:53,2016-12-25 19:00:53,ERROR
AFOM00437,PNI,PNI80538,ERROR1014,2017-04-13 19:51:16,2017-04-24 19:51:16,STARTED
AFOM00438,PNI,PNI13975,ERROR1001,2016-12-07 21:20:01,2016-12-18 21:20:01,CREATED
AFOM00439,COM,COM65175,ERROR1108,2016-06-19 18:39:10,2016-06-30 18:39:10,CREATED
AFOM00440,COM,COM87143,ERROR1104,2015-11-12 09:28:57,2015-11-23 09:28:57,ERROR
AFOM00441,ORDERMANAGER,ORDERMANAGER13321,ERROR1214,2015-07-02 16:33:20,2015-07-13 16:33:20,CLOSED-SUCCESSFUL
AFOM00442,ORDERMANAGER,ORDERMANAGER44644,ERROR1203,2016-04-04 14:06:24,2016-04-15 14:06:24,CLOSED-FAILURE
AFOM00443,ORDERMANAGER,ORDERMANAGER68945,ERROR1213,2017-02-18 20:56:28,2017-03-01 20:56:28,CLOSED-SUCCESSFUL
AFOM00444,COM,COM60443,ERROR1106,2017-02-16 23:12:35,2017-02-27 23:12:35,STARTED
AFOM00445,COM,COM22194,ERROR1106,2016-11-04 08:41:05,2016-11-15 08:41:05,CLOSED-FAILURE
AFOM00446,PNI,PNI79936,ERROR1006,2016-11-02 03:22:56,2016-11-13 03:22:56,STARTED
AFOM00447,COM,COM27672,ERROR1113,2016-01-24 19:54:07,2016-02-04 19:54:07,CREATED
AFOM00448,COM,COM4012,ERROR1101,2017-02-02 13:56:11,2017-02-13 13:56:11,STARTED
AFOM00449,ORDERMANAGER,ORDERMANAGER35324,ERROR1202,2015-10-23 09:43:07,2015-11-03 09:43:07,CLOSED-FAILURE
AFOM00450,PNI,PNI7330,ERROR1009,2015-09-27 00:22:45,2015-10-08 00:22:45,CLOSED-SUCCESSFUL
AFOM00451,PNI,PNI12277,ERROR1001,2016-09-14 11:23:00,2016-09-25 11:23:00,CREATED
