id,source_fallout_id,action_id,target_system,creation_date,due_date,status,retry_count,error_code,error_desc
222,AFOM00222,ACT006,HFC-SRI,2016-07-07 20:47:44,2016-07-09 20:47:44,CLOSED-FAILURE,0,,
223,AFOM00223,ACT006,HFC-SRI,2017-02-06 06:50:41,2017-02-08 06:50:41,ERROR,0,ERR003,Error encoutnered from on system ABC.
224,AFOM00224,ACT003,PNI,2017-03-06 05:37:46,2017-03-08 05:37:46,CREATED,0,,
225,AFOM00225,ACT003,PNI,2015-12-07 23:45:22,2015-12-09 23:45:22,STARTED,0,,
226,AFOM00226,ACT005,FTTN-SRI,2016-05-03 08:32:34,2016-05-05 08:32:34,STARTED,0,,
227,AFOM00227,ACT001,FTTN-SRI,2015-06-17 05:16:09,2015-06-19 05:16:09,RETRY-STARTED,2,,
228,AFOM00228,ACT008,FTTN-SRI,2017-02-02 10:12:03,2017-02-04 10:12:03,ERROR,0,ERR003,Error encoutnered from on system ABC.
229,AFOM00229,ACT005,FTTN-SRI,2017-02-10 14:13:06,2017-02-12 14:13:06,ERROR,0,ERR003,Error encoutnered from on system ABC.
230,AFOM00230,ACT007,PNI,2017-03-13 14:51:34,2017-03-15 14:51:34,ERROR,0,ERR001,Message to system XYZ timed out.
231,AFOM00231,ACT009,HFC-SRI,2016-05-17 02:36:22,2016-05-19 02:36:22,STARTED,0,,
232,AFOM00232,ACT002,HFC-SRI,2017-04-13 13:22:36,2017-04-15 13:22:36,CLOSED-SUCCESSFUL,0,,
233,AFOM00233,ACT003,PNI,2015-11-15 22:02:44,2015-11-17 22:02:44,CREATED,0,,
234,AFOM00234,ACT009,HFC-SRI,2015-11-17 23:53:02,2015-11-19 23:53:02,RETRY-SUCCESS,1,,
235,AFOM00235,ACT004,HFC-SRI,2015-11-24 06:15:09,2015-11-26 06:15:09,RETRY-STARTED,1,,
236,AFOM00236,ACT002,HFC-SRI,2016-09-04 19:35:08,2016-09-06 19:35:08,ERROR,0,ERR003,Error encoutnered from on system ABC.
237,AFOM00237,ACT004,HFC-SRI,2016-01-06 22:22:16,2016-01-08 22:22:16,CLOSED-FAILURE,0,,
238,AFOM00238,ACT003,PNI,2016-05-10 09:31:21,2016-05-12 09:31:21,RETRY-FAILURE,1,,
239,AFOM00239,ACT004,HFC-SRI,2016-04-26 08:39:37,2016-04-28 08:39:37,RETRY-STARTED,3,,
240,AFOM00240,ACT007,PNI,2016-05-05 18:39:05,2016-05-07 18:39:05,CLOSED-FAILURE,0,,
241,AFOM00241,ACT007,PNI,2016-08-27 21:47:22,2016-08-29 21:47:22,CLOSED-FAILURE,0,,
242,AFOM00242,ACT007,PNI,2016-07-31 09:18:22,2016-08-02 09:18:22,RETRY-FAILURE,3,,
243,AFOM00243,ACT006,HFC-SRI,2016-03-25 22:12:25,2016-03-27 22:12:25,RETRY-STARTED,2,,
244,AFOM00244,ACT007,PNI,2016-08-28 05:48:41,2016-08-30 05:48:41,CLOSED-FAILURE,0,,
245,AFOM00245,ACT002,HFC-SRI,2016-04-23 22:36:47,2016-04-25 22:36:47,RETRY-STARTED,3,,
246,AFOM00246,ACT009,HFC-SRI,2017-04-02 09:34:05,2017-04-04 09:34:05,STARTED,0,,
247,AFOM00247,ACT002,HFC-SRI,2017-03-21 17:19:53,2017-03-23 17:19:53,CREATED,0,,
248,AFOM00248,ACT010,PNI,2015-07-28 09:22:07,2015-07-30 09:22:07,STARTED,0,,
249,AFOM00249,ACT008,FTTN-SRI,2015-12-04 02:53:59,2015-12-06 02:53:59,ERROR,0,ERR003,Error encoutnered from on system ABC.
250,AFOM00250,ACT009,HFC-SRI,2017-03-15 04:52:07,2017-03-17 04:52:07,RETRY-SUCCESS,1,,
251,AFOM00251,ACT003,PNI,2017-01-10 06:28:32,2017-01-12 06:28:32,CREATED,0,,
252,AFOM00252,ACT007,PNI,2015-06-25 21:32:55,2015-06-27 21:32:55,RETRY-SUCCESS,2,,
253,AFOM00253,ACT009,HFC-SRI,2016-06-15 03:26:15,2016-06-17 03:26:15,RETRY-SUCCESS,3,,
254,AFOM00254,ACT010,PNI,2015-11-04 02:39:24,2015-11-06 02:39:24,CREATED,0,,
255,AFOM00255,ACT002,HFC-SRI,2017-04-02 14:24:29,2017-04-04 14:24:29,CLOSED-SUCCESSFUL,0,,
256,AFOM00256,ACT005,FTTN-SRI,2017-01-14 03:06:06,2017-01-16 03:06:06,ERROR,0,ERR002,Error Response received from system XYZ.
257,AFOM00257,ACT004,HFC-SRI,2016-12-03 23:29:26,2016-12-05 23:29:26,CREATED,0,,
258,AFOM00258,ACT009,HFC-SRI,2015-09-03 09:17:13,2015-09-05 09:17:13,ERROR,0,ERR002,Error Response received from system XYZ.
259,AFOM00259,ACT004,HFC-SRI,2016-07-23 03:07:27,2016-07-25 03:07:27,ERROR,0,ERR002,Error Response received from system XYZ.
260,AFOM00260,ACT003,PNI,2015-06-13 09:45:27,2015-06-15 09:45:27,CLOSED-SUCCESSFUL,0,,
261,AFOM00261,ACT005,FTTN-SRI,2016-11-09 11:28:38,2016-11-11 11:28:38,RETRY-FAILURE,2,,
262,AFOM00262,ACT004,HFC-SRI,2015-12-21 23:25:40,2015-12-23 23:25:40,CLOSED-SUCCESSFUL,0,,
263,AFOM00263,ACT006,HFC-SRI,2016-08-05 11:44:48,2016-08-07 11:44:48,RETRY-STARTED,2,,
264,AFOM00264,ACT010,PNI,2015-07-27 13:45:04,2015-07-29 13:45:04,STARTED,0,,
265,AFOM00265,ACT003,PNI,2016-12-19 16:44:25,2016-12-21 16:44:25,RETRY-SUCCESS,1,,
266,AFOM00266,ACT008,FTTN-SRI,2017-01-13 19:04:44,2017-01-15 19:04:44,CLOSED-FAILURE,0,,
267,AFOM00267,ACT008,FTTN-SRI,2015-05-19 12:37:18,2015-05-21 12:37:18,RETRY-FAILURE,2,,
268,AFOM00268,ACT008,FTTN-SRI,2016-07-26 13:49:21,2016-07-28 13:49:21,RETRY-SUCCESS,1,,
269,AFOM00269,ACT001,FTTN-SRI,2016-09-01 12:45:57,2016-09-03 12:45:57,RETRY-SUCCESS,1,,
270,AFOM00270,ACT008,FTTN-SRI,2016-04-15 09:59:42,2016-04-17 09:59:42,CREATED,0,,
271,AFOM00271,ACT006,HFC-SRI,2016-05-09 05:37:11,2016-05-11 05:37:11,ERROR,0,ERR003,Error encoutnered from on system ABC.
272,AFOM00272,ACT004,HFC-SRI,2017-01-29 01:42:37,2017-01-31 01:42:37,CLOSED-FAILURE,0,,
273,AFOM00273,ACT003,PNI,2016-02-12 07:05:46,2016-02-14 07:05:46,RETRY-FAILURE,1,,
274,AFOM00274,ACT005,FTTN-SRI,2015-08-08 08:12:48,2015-08-10 08:12:48,ERROR,0,ERR003,Error encoutnered from on system ABC.
275,AFOM00275,ACT005,FTTN-SRI,2017-05-06 04:04:33,2017-05-08 04:04:33,RETRY-SUCCESS,1,,
276,AFOM00276,ACT006,HFC-SRI,2015-07-30 01:12:26,2015-08-01 01:12:26,CLOSED-SUCCESSFUL,0,,
277,AFOM00277,ACT009,HFC-SRI,2015-07-13 07:25:54,2015-07-15 07:25:54,RETRY-FAILURE,1,,
278,AFOM00278,ACT008,FTTN-SRI,2016-01-25 18:24:40,2016-01-27 18:24:40,RETRY-STARTED,1,,
279,AFOM00279,ACT006,HFC-SRI,2016-10-26 19:52:33,2016-10-28 19:52:33,STARTED,0,,
280,AFOM00280,ACT005,FTTN-SRI,2016-11-13 18:46:56,2016-11-15 18:46:56,RETRY-STARTED,3,,
281,AFOM00281,ACT004,HFC-SRI,2015-07-29 05:22:59,2015-07-31 05:22:59,CLOSED-FAILURE,0,,
282,AFOM00282,ACT008,FTTN-SRI,2017-01-18 07:01:31,2017-01-20 07:01:31,RETRY-SUCCESS,3,,
283,AFOM00283,ACT006,HFC-SRI,2016-03-01 16:38:23,2016-03-03 16:38:23,CREATED,0,,
284,AFOM00284,ACT004,HFC-SRI,2017-03-18 22:38:36,2017-03-20 22:38:36,STARTED,0,,
285,AFOM00285,ACT005,FTTN-SRI,2016-06-22 03:37:43,2016-06-24 03:37:43,CLOSED-SUCCESSFUL,0,,
286,AFOM00286,ACT009,HFC-SRI,2017-03-21 00:21:28,2017-03-23 00:21:28,RETRY-STARTED,3,,
287,AFOM00287,ACT002,HFC-SRI,2016-01-03 09:12:14,2016-01-05 09:12:14,CLOSED-FAILURE,0,,
288,AFOM00288,ACT004,HFC-SRI,2015-05-30 01:28:53,2015-06-01 01:28:53,STARTED,0,,
289,AFOM00289,ACT010,PNI,2017-01-02 21:04:15,2017-01-04 21:04:15,CLOSED-SUCCESSFUL,0,,
290,AFOM00290,ACT001,FTTN-SRI,2016-06-24 22:00:25,2016-06-26 22:00:25,RETRY-SUCCESS,1,,
291,AFOM00291,ACT005,FTTN-SRI,2017-04-05 05:49:51,2017-04-07 05:49:51,CLOSED-FAILURE,0,,
292,AFOM00292,ACT004,HFC-SRI,2016-07-26 02:19:08,2016-07-28 02:19:08,CLOSED-SUCCESSFUL,0,,
293,AFOM00293,ACT003,PNI,2015-06-22 11:11:56,2015-06-24 11:11:56,RETRY-STARTED,3,,
294,AFOM00294,ACT008,FTTN-SRI,2016-02-18 11:37:27,2016-02-20 11:37:27,RETRY-STARTED,1,,
295,AFOM00295,ACT004,HFC-SRI,2016-11-10 22:10:16,2016-11-12 22:10:16,RETRY-FAILURE,2,,
296,AFOM00296,ACT002,HFC-SRI,2016-06-02 04:04:57,2016-06-04 04:04:57,RETRY-FAILURE,3,,
297,AFOM00297,ACT004,HFC-SRI,2016-06-17 23:53:35,2016-06-19 23:53:35,ERROR,0,ERR003,Error encoutnered from on system ABC.
298,AFOM00298,ACT001,FTTN-SRI,2016-11-09 20:17:14,2016-11-11 20:17:14,RETRY-STARTED,1,,
299,AFOM00299,ACT008,FTTN-SRI,2015-12-20 12:55:40,2015-12-22 12:55:40,CLOSED-FAILURE,0,,
300,AFOM00300,ACT006,HFC-SRI,2016-06-11 17:56:56,2016-06-13 17:56:56,CLOSED-SUCCESSFUL,0,,
301,AFOM00301,ACT003,PNI,2016-12-07 19:28:55,2016-12-09 19:28:55,STARTED,0,,
302,AFOM00302,ACT005,FTTN-SRI,2016-06-30 16:49:58,2016-07-02 16:49:58,ERROR,0,ERR003,Error encoutnered from on system ABC.
303,AFOM00303,ACT004,HFC-SRI,2015-10-11 06:31:15,2015-10-13 06:31:15,RETRY-STARTED,2,,
304,AFOM00304,ACT004,HFC-SRI,2017-03-24 20:50:59,2017-03-26 20:50:59,CLOSED-FAILURE,0,,
305,AFOM00305,ACT004,HFC-SRI,2017-03-14 07:08:11,2017-03-16 07:08:11,RETRY-STARTED,2,,
306,AFOM00306,ACT007,PNI,2015-06-16 12:30:33,2015-06-18 12:30:33,RETRY-FAILURE,1,,
307,AFOM00307,ACT005,FTTN-SRI,2016-09-25 07:22:09,2016-09-27 07:22:09,RETRY-SUCCESS,1,,
308,AFOM00308,ACT005,FTTN-SRI,2015-08-18 23:52:12,2015-08-20 23:52:12,CLOSED-FAILURE,0,,
309,AFOM00309,ACT005,FTTN-SRI,2016-09-11 18:23:55,2016-09-13 18:23:55,RETRY-FAILURE,3,,
310,AFOM00310,ACT003,PNI,2016-12-27 06:51:37,2016-12-29 06:51:37,RETRY-FAILURE,1,,
311,AFOM00311,ACT003,PNI,2015-11-05 22:04:51,2015-11-07 22:04:51,RETRY-STARTED,2,,
312,AFOM00312,ACT003,PNI,2015-08-29 02:51:39,2015-08-31 02:51:39,STARTED,0,,
313,AFOM00313,ACT010,PNI,2015-08-13 05:20:06,2015-08-15 05:20:06,CREATED,0,,
314,AFOM00314,ACT002,HFC-SRI,2017-02-18 20:21:37,2017-02-20 20:21:37,CLOSED-SUCCESSFUL,0,,
315,AFOM00315,ACT001,FTTN-SRI,2016-07-23 21:31:45,2016-07-25 21:31:45,RETRY-SUCCESS,1,,
316,AFOM00316,ACT004,HFC-SRI,2016-12-27 18:41:01,2016-12-29 18:41:01,CLOSED-FAILURE,0,,
317,AFOM00317,ACT005,FTTN-SRI,2015-06-01 07:15:16,2015-06-03 07:15:16,CLOSED-SUCCESSFUL,0,,
318,AFOM00318,ACT010,PNI,2016-01-12 13:53:52,2016-01-14 13:53:52,RETRY-SUCCESS,1,,
319,AFOM00319,ACT002,HFC-SRI,2016-06-21 05:57:34,2016-06-23 05:57:34,CLOSED-FAILURE,0,,
320,AFOM00320,ACT007,PNI,2016-04-03 01:03:42,2016-04-05 01:03:42,RETRY-STARTED,1,,
321,AFOM00321,ACT001,FTTN-SRI,2016-08-11 17:21:35,2016-08-13 17:21:35,RETRY-SUCCESS,3,,
322,AFOM00322,ACT002,HFC-SRI,2017-01-19 16:25:36,2017-01-21 16:25:36,CREATED,0,,
323,AFOM00323,ACT004,HFC-SRI,2015-05-17 07:04:46,2015-05-19 07:04:46,RETRY-FAILURE,2,,
324,AFOM00324,ACT005,FTTN-SRI,2015-12-02 00:52:01,2015-12-04 00:52:01,RETRY-FAILURE,3,,
325,AFOM00325,ACT003,PNI,2017-04-16 09:41:06,2017-04-18 09:41:06,CLOSED-SUCCESSFUL,0,,
326,AFOM00326,ACT005,FTTN-SRI,2016-04-15 12:03:23,2016-04-17 12:03:23,CREATED,0,,
327,AFOM00327,ACT008,FTTN-SRI,2015-12-04 00:34:53,2015-12-06 00:34:53,RETRY-FAILURE,1,,
328,AFOM00328,ACT004,HFC-SRI,2016-06-05 07:10:21,2016-06-07 07:10:21,RETRY-STARTED,2,,
329,AFOM00329,ACT001,FTTN-SRI,2016-08-16 16:21:41,2016-08-18 16:21:41,CLOSED-FAILURE,0,,
330,AFOM00330,ACT001,FTTN-SRI,2015-05-28 08:33:01,2015-05-30 08:33:01,CLOSED-SUCCESSFUL,0,,
331,AFOM00331,ACT007,PNI,2015-11-03 18:44:45,2015-11-05 18:44:45,RETRY-STARTED,1,,
332,AFOM00332,ACT003,PNI,2016-04-07 04:28:37,2016-04-09 04:28:37,ERROR,0,ERR002,Error Response received from system XYZ.
333,AFOM00333,ACT009,HFC-SRI,2016-04-23 23:15:14,2016-04-25 23:15:14,RETRY-STARTED,3,,
334,AFOM00334,ACT005,FTTN-SRI,2016-11-01 11:21:17,2016-11-03 11:21:17,CREATED,0,,
335,AFOM00335,ACT002,HFC-SRI,2016-02-06 06:19:46,2016-02-08 06:19:46,RETRY-STARTED,2,,
336,AFOM00336,ACT007,PNI,2017-02-09 04:08:25,2017-02-11 04:08:25,RETRY-SUCCESS,3,,
337,AFOM00337,ACT009,HFC-SRI,2017-02-19 11:21:50,2017-02-21 11:21:50,RETRY-STARTED,2,,
338,AFOM00338,ACT008,FTTN-SRI,2016-12-17 14:10:20,2016-12-19 14:10:20,RETRY-STARTED,1,,
339,AFOM00339,ACT006,HFC-SRI,2016-10-30 13:44:37,2016-11-01 13:44:37,CLOSED-FAILURE,0,,
340,AFOM00340,ACT004,HFC-SRI,2016-09-19 13:50:04,2016-09-21 13:50:04,ERROR,0,ERR003,Error encoutnered from on system ABC.
341,AFOM00341,ACT008,FTTN-SRI,2016-06-06 15:39:21,2016-06-08 15:39:21,CREATED,0,,
342,AFOM00342,ACT008,FTTN-SRI,2016-03-29 22:20:58,2016-03-31 22:20:58,STARTED,0,,
343,AFOM00343,ACT006,HFC-SRI,2017-01-20 08:38:34,2017-01-22 08:38:34,CREATED,0,,
344,AFOM00344,ACT006,HFC-SRI,2015-07-06 03:10:42,2015-07-08 03:10:42,CLOSED-FAILURE,0,,
345,AFOM00345,ACT006,HFC-SRI,2017-03-02 02:53:11,2017-03-04 02:53:11,STARTED,0,,
346,AFOM00346,ACT002,HFC-SRI,2015-07-21 08:11:41,2015-07-23 08:11:41,CREATED,0,,
347,AFOM00347,ACT002,HFC-SRI,2016-03-04 23:42:42,2016-03-06 23:42:42,CLOSED-FAILURE,0,,
348,AFOM00348,ACT003,PNI,2016-10-10 04:24:22,2016-10-12 04:24:22,CLOSED-FAILURE,0,,
349,AFOM00349,ACT001,FTTN-SRI,2016-04-02 13:39:59,2016-04-04 13:39:59,STARTED,0,,
350,AFOM00350,ACT001,FTTN-SRI,2015-11-01 18:21:53,2015-11-03 18:21:53,RETRY-FAILURE,2,,
351,AFOM00351,ACT007,PNI,2016-11-05 05:45:45,2016-11-07 05:45:45,RETRY-STARTED,1,,
352,AFOM00352,ACT009,HFC-SRI,2017-02-08 07:30:39,2017-02-10 07:30:39,ERROR,0,ERR002,Error Response received from system XYZ.
353,AFOM00353,ACT001,FTTN-SRI,2016-10-25 18:56:51,2016-10-27 18:56:51,CLOSED-SUCCESSFUL,0,,
354,AFOM00354,ACT005,FTTN-SRI,2016-06-14 21:45:54,2016-06-16 21:45:54,RETRY-STARTED,3,,
355,AFOM00355,ACT004,HFC-SRI,2017-01-12 22:29:53,2017-01-14 22:29:53,STARTED,0,,
356,AFOM00356,ACT006,HFC-SRI,2015-08-10 09:26:03,2015-08-12 09:26:03,CLOSED-SUCCESSFUL,0,,
357,AFOM00357,ACT004,HFC-SRI,2017-04-08 03:15:47,2017-04-10 03:15:47,RETRY-STARTED,2,,
358,AFOM00358,ACT009,HFC-SRI,2015-07-06 12:51:39,2015-07-08 12:51:39,CLOSED-SUCCESSFUL,0,,
359,AFOM00359,ACT003,PNI,2016-08-04 01:25:26,2016-08-06 01:25:26,STARTED,0,,
360,AFOM00360,ACT004,HFC-SRI,2017-03-25 01:29:06,2017-03-27 01:29:06,RETRY-STARTED,1,,
361,AFOM00361,ACT008,FTTN-SRI,2016-08-19 08:00:01,2016-08-21 08:00:01,CLOSED-SUCCESSFUL,0,,
362,AFOM00362,ACT006,HFC-SRI,2015-12-21 17:07:34,2015-12-23 17:07:34,RETRY-FAILURE,2,,
363,AFOM00363,ACT005,FTTN-SRI,2015-11-07 07:13:57,2015-11-09 07:13:57,CREATED,0,,
364,AFOM00364,ACT009,HFC-SRI,2017-02-06 08:28:14,2017-02-08 08:28:14,CLOSED-FAILURE,0,,
365,AFOM00365,ACT004,HFC-SRI,2015-12-26 19:09:20,2015-12-28 19:09:20,RETRY-STARTED,2,,
366,AFOM00366,ACT006,HFC-SRI,2017-02-26 03:48:06,2017-02-28 03:48:06,RETRY-SUCCESS,3,,
367,AFOM00367,ACT006,HFC-SRI,2016-03-04 04:39:20,2016-03-06 04:39:20,RETRY-STARTED,1,,
368,AFOM00368,ACT001,FTTN-SRI,2016-05-11 05:22:56,2016-05-13 05:22:56,ERROR,0,ERR002,Error Response received from system XYZ.
369,AFOM00369,ACT002,HFC-SRI,2016-12-04 13:59:26,2016-12-06 13:59:26,RETRY-FAILURE,2,,
370,AFOM00370,ACT008,FTTN-SRI,2016-01-03 07:48:41,2016-01-05 07:48:41,ERROR,0,ERR002,Error Response received from system XYZ.
371,AFOM00371,ACT005,FTTN-SRI,2015-06-27 01:57:57,2015-06-29 01:57:57,CLOSED-SUCCESSFUL,0,,
372,AFOM00372,ACT002,HFC-SRI,2016-08-17 01:31:51,2016-08-19 01:31:51,ERROR,0,ERR001,Message to system XYZ timed out.
373,AFOM00373,ACT007,PNI,2015-07-25 04:48:05,2015-07-27 04:48:05,CREATED,0,,
374,AFOM00374,ACT007,PNI,2016-02-13 18:37:37,2016-02-15 18:37:37,CREATED,0,,
375,AFOM00375,ACT010,PNI,2016-03-04 12:41:21,2016-03-06 12:41:21,RETRY-FAILURE,3,,
376,AFOM00376,ACT001,FTTN-SRI,2017-04-27 14:02:47,2017-04-29 14:02:47,RETRY-STARTED,2,,
377,AFOM00377,ACT008,FTTN-SRI,2016-11-25 16:17:40,2016-11-27 16:17:40,RETRY-FAILURE,1,,
378,AFOM00378,ACT006,HFC-SRI,2016-12-16 15:54:58,2016-12-18 15:54:58,STARTED,0,,
379,AFOM00379,ACT003,PNI,2016-05-16 07:40:09,2016-05-18 07:40:09,CLOSED-SUCCESSFUL,0,,
380,AFOM00380,ACT007,PNI,2015-07-24 17:50:06,2015-07-26 17:50:06,RETRY-SUCCESS,2,,
381,AFOM00381,ACT003,PNI,2015-05-20 05:10:01,2015-05-22 05:10:01,RETRY-FAILURE,2,,
382,AFOM00382,ACT010,PNI,2016-08-30 10:22:53,2016-09-01 10:22:53,RETRY-SUCCESS,2,,
383,AFOM00383,ACT001,FTTN-SRI,2015-06-25 12:27:22,2015-06-27 12:27:22,CREATED,0,,
384,AFOM00384,ACT002,HFC-SRI,2016-11-25 01:19:09,2016-11-27 01:19:09,STARTED,0,,
385,AFOM00385,ACT004,HFC-SRI,2016-03-09 03:13:39,2016-03-11 03:13:39,RETRY-SUCCESS,2,,
386,AFOM00386,ACT007,PNI,2017-01-17 15:15:35,2017-01-19 15:15:35,RETRY-FAILURE,1,,
387,AFOM00387,ACT005,FTTN-SRI,2015-12-30 13:11:38,2016-01-01 13:11:38,CREATED,0,,
388,AFOM00388,ACT005,FTTN-SRI,2016-03-01 05:38:48,2016-03-03 05:38:48,RETRY-FAILURE,2,,
389,AFOM00389,ACT003,PNI,2016-05-03 03:51:04,2016-05-05 03:51:04,CLOSED-FAILURE,0,,
390,AFOM00390,ACT004,HFC-SRI,2015-10-01 09:13:00,2015-10-03 09:13:00,CLOSED-SUCCESSFUL,0,,
391,AFOM00391,ACT006,HFC-SRI,2015-09-08 07:32:01,2015-09-10 07:32:01,RETRY-FAILURE,2,,
392,AFOM00392,ACT010,PNI,2016-09-13 16:42:54,2016-09-15 16:42:54,CLOSED-FAILURE,0,,
393,AFOM00393,ACT006,HFC-SRI,2015-06-01 12:46:18,2015-06-03 12:46:18,RETRY-FAILURE,1,,
394,AFOM00394,ACT001,FTTN-SRI,2015-10-08 16:16:19,2015-10-10 16:16:19,CREATED,0,,
395,AFOM00395,ACT004,HFC-SRI,2016-12-15 16:08:51,2016-12-17 16:08:51,CLOSED-SUCCESSFUL,0,,
396,AFOM00396,ACT007,PNI,2015-09-25 07:40:38,2015-09-27 07:40:38,RETRY-STARTED,3,,
397,AFOM00397,ACT009,HFC-SRI,2015-10-29 04:45:58,2015-10-31 04:45:58,CREATED,0,,
398,AFOM00398,ACT008,FTTN-SRI,2015-11-19 21:40:50,2015-11-21 21:40:50,ERROR,0,ERR001,Message to system XYZ timed out.
399,AFOM00399,ACT007,PNI,2016-10-10 12:16:36,2016-10-12 12:16:36,RETRY-FAILURE,2,,
400,AFOM00400,ACT007,PNI,2016-11-01 09:24:29,2016-11-03 09:24:29,STARTED,0,,
401,AFOM00401,ACT002,HFC-SRI,2015-11-11 11:12:44,2015-11-13 11:12:44,RETRY-SUCCESS,3,,
402,AFOM00402,ACT008,FTTN-SRI,2016-01-29 09:01:43,2016-01-31 09:01:43,CLOSED-FAILURE,0,,
403,AFOM00403,ACT008,FTTN-SRI,2016-12-22 09:08:34,2016-12-24 09:08:34,STARTED,0,,
404,AFOM00404,ACT001,FTTN-SRI,2016-03-10 21:10:04,2016-03-12 21:10:04,STARTED,0,,
405,AFOM00405,ACT007,PNI,2016-09-26 18:30:13,2016-09-28 18:30:13,STARTED,0,,
406,AFOM00406,ACT009,HFC-SRI,2016-07-28 10:07:56,2016-07-30 10:07:56,ERROR,0,ERR002,Error Response received from system XYZ.
407,AFOM00407,ACT001,FTTN-SRI,2016-01-17 10:37:01,2016-01-19 10:37:01,RETRY-SUCCESS,3,,
408,AFOM00408,ACT004,HFC-SRI,2016-08-17 01:58:56,2016-08-19 01:58:56,ERROR,0,ERR002,Error Response received from system XYZ.
409,AFOM00409,ACT006,HFC-SRI,2015-07-03 01:10:52,2015-07-05 01:10:52,RETRY-SUCCESS,3,,
410,AFOM00410,ACT010,PNI,2016-09-19 18:43:26,2016-09-21 18:43:26,RETRY-STARTED,3,,
411,AFOM00411,ACT008,FTTN-SRI,2016-11-26 11:40:56,2016-11-28 11:40:56,CLOSED-SUCCESSFUL,0,,
412,AFOM00412,ACT005,FTTN-SRI,2017-01-20 22:05:07,2017-01-22 22:05:07,RETRY-STARTED,3,,
413,AFOM00413,ACT010,PNI,2017-03-07 03:06:12,2017-03-09 03:06:12,CREATED,0,,
414,AFOM00414,ACT008,FTTN-SRI,2016-06-26 20:58:06,2016-06-28 20:58:06,RETRY-STARTED,2,,
415,AFOM00415,ACT001,FTTN-SRI,2016-06-06 10:32:33,2016-06-08 10:32:33,STARTED,0,,
416,AFOM00416,ACT007,PNI,2017-05-02 07:35:17,2017-05-04 07:35:17,RETRY-FAILURE,2,,
417,AFOM00417,ACT007,PNI,2015-10-16 11:08:23,2015-10-18 11:08:23,RETRY-SUCCESS,3,,
418,AFOM00418,ACT008,FTTN-SRI,2017-02-03 04:57:49,2017-02-05 04:57:49,CLOSED-SUCCESSFUL,0,,
419,AFOM00419,ACT010,PNI,2016-08-25 03:06:49,2016-08-27 03:06:49,ERROR,0,ERR001,Message to system XYZ timed out.
420,AFOM00420,ACT009,HFC-SRI,2017-04-05 12:13:58,2017-04-07 12:13:58,ERROR,0,ERR003,Error encoutnered from on system ABC.
421,AFOM00421,ACT010,PNI,2015-05-23 16:48:45,2015-05-25 16:48:45,RETRY-SUCCESS,3,,
422,AFOM00422,ACT005,FTTN-SRI,2017-04-06 13:09:33,2017-04-08 13:09:33,RETRY-FAILURE,1,,
423,AFOM00423,ACT006,HFC-SRI,2016-09-13 23:38:03,2016-09-15 23:38:03,CLOSED-SUCCESSFUL,0,,
424,AFOM00424,ACT002,HFC-SRI,2016-05-06 12:44:15,2016-05-08 12:44:15,RETRY-STARTED,1,,
425,AFOM00425,ACT010,PNI,2015-11-07 00:26:32,2015-11-09 00:26:32,CREATED,0,,
426,AFOM00426,ACT002,HFC-SRI,2017-03-11 18:47:18,2017-03-13 18:47:18,ERROR,0,ERR002,Error Response received from system XYZ.
427,AFOM00427,ACT003,PNI,2015-11-19 21:55:23,2015-11-21 21:55:23,ERROR,0,ERR002,Error Response received from system XYZ.
428,AFOM00428,ACT007,PNI,2015-05-15 12:59:38,2015-05-17 12:59:38,CREATED,0,,
429,AFOM00429,ACT004,HFC-SRI,2016-02-05 17:37:02,2016-02-07 17:37:02,CLOSED-SUCCESSFUL,0,,
430,AFOM00430,ACT010,PNI,2015-09-15 11:46:06,2015-09-17 11:46:06,RETRY-STARTED,3,,
431,AFOM00431,ACT008,FTTN-SRI,2016-10-03 01:47:22,2016-10-05 01:47:22,CLOSED-FAILURE,0,,
432,AFOM00432,ACT007,PNI,2015-11-08 11:41:34,2015-11-10 11:41:34,RETRY-STARTED,2,,
433,AFOM00433,ACT007,PNI,2016-02-29 06:27:15,2016-03-02 06:27:15,RETRY-FAILURE,1,,
434,AFOM00434,ACT004,HFC-SRI,2017-01-17 11:28:17,2017-01-19 11:28:17,CLOSED-FAILURE,0,,
435,AFOM00435,ACT007,PNI,2016-01-12 01:25:35,2016-01-14 01:25:35,RETRY-STARTED,2,,
436,AFOM00436,ACT010,PNI,2016-11-16 16:26:53,2016-11-18 16:26:53,RETRY-FAILURE,3,,
437,AFOM00437,ACT005,FTTN-SRI,2015-07-05 23:52:11,2015-07-07 23:52:11,STARTED,0,,
438,AFOM00438,ACT008,FTTN-SRI,2015-07-02 14:09:12,2015-07-04 14:09:12,RETRY-SUCCESS,2,,
439,AFOM00439,ACT005,FTTN-SRI,2015-06-19 01:12:54,2015-06-21 01:12:54,RETRY-SUCCESS,3,,
440,AFOM00440,ACT008,FTTN-SRI,2015-12-21 22:22:06,2015-12-23 22:22:06,RETRY-SUCCESS,1,,
441,AFOM00441,ACT006,HFC-SRI,2016-06-06 08:54:18,2016-06-08 08:54:18,CREATED,0,,
442,AFOM00442,ACT007,PNI,2016-06-11 18:31:16,2016-06-13 18:31:16,CLOSED-SUCCESSFUL,0,,
443,AFOM00443,ACT002,HFC-SRI,2015-06-21 19:46:12,2015-06-23 19:46:12,CLOSED-FAILURE,0,,
