id,source_fallout_id,action_id,target_system,creation_timestamp,due_date,status,retry_count
266,AFOM00266,ACT001,FTTN-SRI,25/03/17 13:22,27/03/17 13:22,CLOSED-FAILURE,
267,AFOM00267,ACT003,PNI,29/03/17 00:56,31/03/17 00:56,CLOSED-SUCCESSFUL,
268,AFOM00268,ACT005,FTTN-SRI,20/03/17 08:49,22/03/17 08:49,RETRY-FAILURE,2
269,AFOM00269,ACT005,FTTN-SRI,28/03/17 17:54,30/03/17 17:54,STARTED,
270,AFOM00270,ACT007,PNI,24/03/17 03:58,26/03/17 03:58,CLOSED-FAILURE,
271,AFOM00271,ACT001,FTTN-SRI,27/03/17 16:43,29/03/17 16:43,CREATED,
272,AFOM00272,ACT010,PNI,22/03/17 19:21,24/03/17 19:21,RETRY-FAILURE,1
273,AFOM00273,ACT001,FTTN-SRI,29/03/17 01:30,31/03/17 01:30,RETRY-FAILURE,2
274,AFOM00274,ACT005,FTTN-SRI,23/03/17 01:05,25/03/17 01:05,CLOSED-FAILURE,
275,AFOM00275,ACT005,FTTN-SRI,21/03/17 22:11,23/03/17 22:11,STARTED,
276,AFOM00276,ACT002,HFC-SRI,27/03/17 11:25,29/03/17 11:25,ERROR,
277,AFOM00277,ACT001,FTTN-SRI,24/03/17 01:24,26/03/17 01:24,RETRY-STARTED,2
278,AFOM00278,ACT006,HFC-SRI,22/03/17 14:33,24/03/17 14:33,ERROR,
279,AFOM00279,ACT001,FTTN-SRI,22/03/17 12:01,24/03/17 12:01,CLOSED-FAILURE,
280,AFOM00280,ACT010,PNI,19/03/17 22:32,21/03/17 22:32,RETRY-STARTED,2
281,AFOM00281,ACT008,FTTN-SRI,27/03/17 12:54,29/03/17 12:54,ERROR,
282,AFOM00282,ACT006,HFC-SRI,23/03/17 19:24,25/03/17 19:24,CREATED,
283,AFOM00283,ACT009,HFC-SRI,20/03/17 10:48,22/03/17 10:48,STARTED,
284,AFOM00284,ACT002,HFC-SRI,26/03/17 15:38,28/03/17 15:38,CLOSED-FAILURE,
285,AFOM00285,ACT008,FTTN-SRI,20/03/17 13:26,22/03/17 13:26,RETRY-FAILURE,3
286,AFOM00286,ACT008,FTTN-SRI,20/03/17 16:16,22/03/17 16:16,ERROR,
287,AFOM00287,ACT007,PNI,26/03/17 04:17,28/03/17 04:17,RETRY-FAILURE,1
288,AFOM00288,ACT009,HFC-SRI,28/03/17 11:07,30/03/17 11:07,CREATED,
289,AFOM00289,ACT007,PNI,23/03/17 03:27,25/03/17 03:27,CLOSED-FAILURE,
290,AFOM00290,ACT001,FTTN-SRI,25/03/17 03:51,27/03/17 03:51,CREATED,
291,AFOM00291,ACT006,HFC-SRI,19/03/17 16:40,21/03/17 16:40,RETRY-FAILURE,3
292,AFOM00292,ACT006,HFC-SRI,26/03/17 18:12,28/03/17 18:12,CLOSED-FAILURE,
293,AFOM00293,ACT007,PNI,27/03/17 07:41,29/03/17 07:41,STARTED,
294,AFOM00294,ACT001,FTTN-SRI,21/03/17 12:17,23/03/17 12:17,CLOSED-FAILURE,
295,AFOM00295,ACT002,HFC-SRI,28/03/17 20:17,30/03/17 20:17,RETRY-FAILURE,1
296,AFOM00296,ACT004,HFC-SRI,28/03/17 13:08,30/03/17 13:08,CLOSED-SUCCESSFUL,
297,AFOM00297,ACT009,HFC-SRI,19/03/17 20:33,21/03/17 20:33,RETRY-SUCCESS,1
298,AFOM00298,ACT003,PNI,20/03/17 10:23,22/03/17 10:23,CREATED,
299,AFOM00299,ACT009,HFC-SRI,23/03/17 06:52,25/03/17 06:52,RETRY-STARTED,1
300,AFOM00300,ACT001,FTTN-SRI,24/03/17 10:52,26/03/17 10:52,RETRY-STARTED,3
301,AFOM00301,ACT004,HFC-SRI,24/03/17 14:37,26/03/17 14:37,RETRY-SUCCESS,1
302,AFOM00302,ACT010,PNI,25/03/17 15:14,27/03/17 15:14,RETRY-STARTED,3
303,AFOM00303,ACT005,FTTN-SRI,26/03/17 05:46,28/03/17 05:46,RETRY-SUCCESS,2
304,AFOM00304,ACT009,HFC-SRI,25/03/17 15:32,27/03/17 15:32,STARTED,
305,AFOM00305,ACT002,HFC-SRI,20/03/17 23:07,22/03/17 23:07,RETRY-SUCCESS,3
306,AFOM00306,ACT001,FTTN-SRI,24/03/17 10:26,26/03/17 10:26,RETRY-SUCCESS,2
307,AFOM00307,ACT008,FTTN-SRI,20/03/17 09:54,22/03/17 09:54,RETRY-STARTED,2
308,AFOM00308,ACT001,FTTN-SRI,20/03/17 13:06,22/03/17 13:06,STARTED,
309,AFOM00309,ACT009,HFC-SRI,25/03/17 04:41,27/03/17 04:41,ERROR,
310,AFOM00310,ACT004,HFC-SRI,20/03/17 04:29,22/03/17 04:29,RETRY-SUCCESS,3
311,AFOM00311,ACT008,FTTN-SRI,23/03/17 01:52,25/03/17 01:52,RETRY-FAILURE,3
312,AFOM00312,ACT010,PNI,21/03/17 05:52,23/03/17 05:52,STARTED,
313,AFOM00313,ACT006,HFC-SRI,22/03/17 17:08,24/03/17 17:08,CLOSED-SUCCESSFUL,
314,AFOM00314,ACT001,FTTN-SRI,26/03/17 10:51,28/03/17 10:51,ERROR,
315,AFOM00315,ACT008,FTTN-SRI,21/03/17 12:35,23/03/17 12:35,STARTED,
316,AFOM00316,ACT003,PNI,28/03/17 11:55,30/03/17 11:55,RETRY-SUCCESS,2
317,AFOM00317,ACT010,PNI,26/03/17 13:13,28/03/17 13:13,RETRY-FAILURE,1
318,AFOM00318,ACT001,FTTN-SRI,20/03/17 13:53,22/03/17 13:53,STARTED,
319,AFOM00319,ACT007,PNI,19/03/17 16:02,21/03/17 16:02,RETRY-SUCCESS,1
320,AFOM00320,ACT004,HFC-SRI,23/03/17 00:53,25/03/17 00:53,STARTED,
321,AFOM00321,ACT007,PNI,28/03/17 23:57,30/03/17 23:57,RETRY-STARTED,3
322,AFOM00322,ACT009,HFC-SRI,27/03/17 04:08,29/03/17 04:08,ERROR,
323,AFOM00323,ACT005,FTTN-SRI,25/03/17 20:29,27/03/17 20:29,CLOSED-FAILURE,
324,AFOM00324,ACT005,FTTN-SRI,21/03/17 04:08,23/03/17 04:08,RETRY-SUCCESS,1
325,AFOM00325,ACT001,FTTN-SRI,22/03/17 06:54,24/03/17 06:54,CLOSED-FAILURE,
326,AFOM00326,ACT009,HFC-SRI,25/03/17 16:43,27/03/17 16:43,CLOSED-FAILURE,
327,AFOM00327,ACT005,FTTN-SRI,25/03/17 02:49,27/03/17 02:49,CLOSED-SUCCESSFUL,
328,AFOM00328,ACT007,PNI,26/03/17 17:20,28/03/17 17:20,RETRY-FAILURE,3
329,AFOM00329,ACT005,FTTN-SRI,26/03/17 00:18,28/03/17 00:18,CLOSED-SUCCESSFUL,
330,AFOM00330,ACT005,FTTN-SRI,24/03/17 01:17,26/03/17 01:17,CLOSED-FAILURE,
331,AFOM00331,ACT003,PNI,21/03/17 22:48,23/03/17 22:48,CLOSED-FAILURE,
332,AFOM00332,ACT004,HFC-SRI,21/03/17 14:42,23/03/17 14:42,RETRY-SUCCESS,2
333,AFOM00333,ACT009,HFC-SRI,24/03/17 04:36,26/03/17 04:36,RETRY-FAILURE,1
334,AFOM00334,ACT008,FTTN-SRI,24/03/17 22:30,26/03/17 22:30,CLOSED-FAILURE,
335,AFOM00335,ACT010,PNI,27/03/17 08:29,29/03/17 08:29,RETRY-SUCCESS,3
336,AFOM00336,ACT008,FTTN-SRI,26/03/17 13:38,28/03/17 13:38,STARTED,
337,AFOM00337,ACT002,HFC-SRI,22/03/17 04:05,24/03/17 04:05,CLOSED-SUCCESSFUL,
338,AFOM00338,ACT003,PNI,27/03/17 03:40,29/03/17 03:40,STARTED,
339,AFOM00339,ACT002,HFC-SRI,27/03/17 14:22,29/03/17 14:22,RETRY-STARTED,3
340,AFOM00340,ACT005,FTTN-SRI,29/03/17 06:12,31/03/17 06:12,CREATED,
341,AFOM00341,ACT005,FTTN-SRI,20/03/17 19:28,22/03/17 19:28,RETRY-FAILURE,3
342,AFOM00342,ACT006,HFC-SRI,28/03/17 23:19,30/03/17 23:19,RETRY-SUCCESS,1
343,AFOM00343,ACT004,HFC-SRI,28/03/17 06:56,30/03/17 06:56,RETRY-STARTED,2
344,AFOM00344,ACT008,FTTN-SRI,25/03/17 09:01,27/03/17 09:01,CLOSED-FAILURE,
345,AFOM00345,ACT007,PNI,28/03/17 22:11,30/03/17 22:11,CLOSED-FAILURE,
346,AFOM00346,ACT009,HFC-SRI,19/03/17 15:55,21/03/17 15:55,RETRY-STARTED,2
347,AFOM00347,ACT004,HFC-SRI,28/03/17 03:49,30/03/17 03:49,CLOSED-SUCCESSFUL,
348,AFOM00348,ACT001,FTTN-SRI,19/03/17 18:40,21/03/17 18:40,CLOSED-FAILURE,
349,AFOM00349,ACT003,PNI,27/03/17 13:40,29/03/17 13:40,RETRY-SUCCESS,2
350,AFOM00350,ACT008,FTTN-SRI,19/03/17 21:23,21/03/17 21:23,CLOSED-FAILURE,
351,AFOM00351,ACT001,FTTN-SRI,29/03/17 01:23,31/03/17 01:23,CLOSED-FAILURE,
352,AFOM00352,ACT005,FTTN-SRI,24/03/17 09:37,26/03/17 09:37,ERROR,
353,AFOM00353,ACT009,HFC-SRI,27/03/17 05:11,29/03/17 05:11,RETRY-FAILURE,3
354,AFOM00354,ACT010,PNI,28/03/17 16:04,30/03/17 16:04,RETRY-SUCCESS,1
355,AFOM00355,ACT003,PNI,26/03/17 03:04,28/03/17 03:04,CLOSED-FAILURE,
356,AFOM00356,ACT009,HFC-SRI,21/03/17 18:39,23/03/17 18:39,RETRY-FAILURE,3
357,AFOM00357,ACT005,FTTN-SRI,21/03/17 16:06,23/03/17 16:06,CLOSED-FAILURE,
358,AFOM00358,ACT005,FTTN-SRI,27/03/17 11:27,29/03/17 11:27,STARTED,
359,AFOM00359,ACT007,PNI,28/03/17 18:53,30/03/17 18:53,CLOSED-SUCCESSFUL,
360,AFOM00360,ACT005,FTTN-SRI,20/03/17 15:40,22/03/17 15:40,ERROR,
361,AFOM00361,ACT004,HFC-SRI,26/03/17 01:24,28/03/17 01:24,CREATED,
362,AFOM00362,ACT002,HFC-SRI,22/03/17 21:30,24/03/17 21:30,CLOSED-SUCCESSFUL,
363,AFOM00363,ACT008,FTTN-SRI,27/03/17 18:39,29/03/17 18:39,CREATED,
364,AFOM00364,ACT007,PNI,25/03/17 18:37,27/03/17 18:37,STARTED,
365,AFOM00365,ACT005,FTTN-SRI,21/03/17 23:46,23/03/17 23:46,RETRY-FAILURE,2
366,AFOM00366,ACT004,HFC-SRI,27/03/17 18:14,29/03/17 18:14,RETRY-STARTED,2
367,AFOM00367,ACT001,FTTN-SRI,27/03/17 17:39,29/03/17 17:39,CREATED,
368,AFOM00368,ACT002,HFC-SRI,26/03/17 06:00,28/03/17 06:00,CLOSED-FAILURE,
369,AFOM00369,ACT008,FTTN-SRI,25/03/17 09:49,27/03/17 09:49,CLOSED-SUCCESSFUL,
370,AFOM00370,ACT003,PNI,23/03/17 15:14,25/03/17 15:14,ERROR,
371,AFOM00371,ACT008,FTTN-SRI,29/03/17 03:10,31/03/17 03:10,STARTED,
372,AFOM00372,ACT007,PNI,19/03/17 19:28,21/03/17 19:28,STARTED,
373,AFOM00373,ACT003,PNI,23/03/17 04:09,25/03/17 04:09,STARTED,
374,AFOM00374,ACT005,FTTN-SRI,29/03/17 04:38,31/03/17 04:38,CLOSED-SUCCESSFUL,
375,AFOM00375,ACT010,PNI,25/03/17 11:43,27/03/17 11:43,CLOSED-SUCCESSFUL,
376,AFOM00376,ACT010,PNI,19/03/17 22:14,21/03/17 22:14,STARTED,
377,AFOM00377,ACT009,HFC-SRI,28/03/17 04:43,30/03/17 04:43,STARTED,
378,AFOM00378,ACT006,HFC-SRI,28/03/17 23:07,30/03/17 23:07,CREATED,
379,AFOM00379,ACT002,HFC-SRI,25/03/17 19:17,27/03/17 19:17,CLOSED-SUCCESSFUL,
380,AFOM00380,ACT005,FTTN-SRI,22/03/17 04:38,24/03/17 04:38,CLOSED-FAILURE,
381,AFOM00381,ACT001,FTTN-SRI,25/03/17 14:56,27/03/17 14:56,RETRY-STARTED,1
382,AFOM00382,ACT007,PNI,26/03/17 20:41,28/03/17 20:41,RETRY-STARTED,3
383,AFOM00383,ACT007,PNI,28/03/17 11:19,30/03/17 11:19,CLOSED-FAILURE,
384,AFOM00384,ACT001,FTTN-SRI,26/03/17 09:55,28/03/17 09:55,RETRY-FAILURE,1
385,AFOM00385,ACT009,HFC-SRI,23/03/17 21:57,25/03/17 21:57,CLOSED-SUCCESSFUL,
386,AFOM00386,ACT010,PNI,22/03/17 22:46,24/03/17 22:46,CLOSED-SUCCESSFUL,
387,AFOM00387,ACT010,PNI,20/03/17 20:35,22/03/17 20:35,STARTED,
388,AFOM00388,ACT002,HFC-SRI,25/03/17 08:38,27/03/17 08:38,CLOSED-FAILURE,
389,AFOM00389,ACT004,HFC-SRI,20/03/17 17:40,22/03/17 17:40,RETRY-STARTED,2
390,AFOM00390,ACT005,FTTN-SRI,28/03/17 10:25,30/03/17 10:25,CLOSED-FAILURE,
391,AFOM00391,ACT008,FTTN-SRI,27/03/17 16:15,29/03/17 16:15,CLOSED-SUCCESSFUL,
392,AFOM00392,ACT009,HFC-SRI,22/03/17 23:10,24/03/17 23:10,RETRY-SUCCESS,2
393,AFOM00393,ACT004,HFC-SRI,26/03/17 16:05,28/03/17 16:05,STARTED,
394,AFOM00394,ACT010,PNI,19/03/17 23:22,21/03/17 23:22,RETRY-STARTED,1
395,AFOM00395,ACT005,FTTN-SRI,22/03/17 12:40,24/03/17 12:40,CLOSED-SUCCESSFUL,
396,AFOM00396,ACT006,HFC-SRI,23/03/17 03:10,25/03/17 03:10,RETRY-FAILURE,1
397,AFOM00397,ACT008,FTTN-SRI,21/03/17 06:33,23/03/17 06:33,RETRY-SUCCESS,1
398,AFOM00398,ACT001,FTTN-SRI,27/03/17 14:08,29/03/17 14:08,ERROR,
399,AFOM00399,ACT003,PNI,24/03/17 00:31,26/03/17 00:31,ERROR,
400,AFOM00400,ACT008,FTTN-SRI,23/03/17 17:56,25/03/17 17:56,RETRY-FAILURE,1
401,AFOM00401,ACT010,PNI,28/03/17 02:01,30/03/17 02:01,RETRY-STARTED,3
402,AFOM00402,ACT005,FTTN-SRI,21/03/17 10:28,23/03/17 10:28,RETRY-STARTED,2
403,AFOM00403,ACT005,FTTN-SRI,29/03/17 00:21,31/03/17 00:21,CLOSED-FAILURE,
404,AFOM00404,ACT008,FTTN-SRI,27/03/17 14:45,29/03/17 14:45,CLOSED-SUCCESSFUL,
405,AFOM00405,ACT006,HFC-SRI,21/03/17 13:04,23/03/17 13:04,STARTED,
406,AFOM00406,ACT003,PNI,28/03/17 20:04,30/03/17 20:04,CLOSED-SUCCESSFUL,
407,AFOM00407,ACT010,PNI,21/03/17 03:28,23/03/17 03:28,STARTED,
408,AFOM00408,ACT003,PNI,20/03/17 04:24,22/03/17 04:24,RETRY-STARTED,1
409,AFOM00409,ACT010,PNI,21/03/17 01:05,23/03/17 01:05,RETRY-FAILURE,2
410,AFOM00410,ACT002,HFC-SRI,22/03/17 01:44,24/03/17 01:44,RETRY-STARTED,2
411,AFOM00411,ACT006,HFC-SRI,25/03/17 13:27,27/03/17 13:27,ERROR,
412,AFOM00412,ACT005,FTTN-SRI,20/03/17 21:31,22/03/17 21:31,CLOSED-SUCCESSFUL,
413,AFOM00413,ACT003,PNI,29/03/17 11:54,31/03/17 11:54,ERROR,
414,AFOM00414,ACT004,HFC-SRI,21/03/17 14:05,23/03/17 14:05,CLOSED-FAILURE,
415,AFOM00415,ACT006,HFC-SRI,29/03/17 10:50,31/03/17 10:50,STARTED,
416,AFOM00416,ACT007,PNI,21/03/17 16:22,23/03/17 16:22,CLOSED-FAILURE,
417,AFOM00417,ACT008,FTTN-SRI,26/03/17 03:34,28/03/17 03:34,CLOSED-FAILURE,
418,AFOM00418,ACT005,FTTN-SRI,23/03/17 19:16,25/03/17 19:16,STARTED,
419,AFOM00419,ACT002,HFC-SRI,22/03/17 21:50,24/03/17 21:50,CREATED,
420,AFOM00420,ACT004,HFC-SRI,25/03/17 09:57,27/03/17 09:57,CLOSED-SUCCESSFUL,
421,AFOM00421,ACT008,FTTN-SRI,23/03/17 23:14,25/03/17 23:14,CREATED,
422,AFOM00422,ACT005,FTTN-SRI,24/03/17 17:22,26/03/17 17:22,STARTED,
423,AFOM00423,ACT008,FTTN-SRI,25/03/17 08:29,27/03/17 08:29,RETRY-STARTED,3
424,AFOM00424,ACT007,PNI,25/03/17 10:22,27/03/17 10:22,STARTED,
425,AFOM00425,ACT006,HFC-SRI,20/03/17 13:42,22/03/17 13:42,ERROR,
426,AFOM00426,ACT007,PNI,28/03/17 15:43,30/03/17 15:43,ERROR,
427,AFOM00427,ACT003,PNI,25/03/17 11:34,27/03/17 11:34,RETRY-SUCCESS,2
428,AFOM00428,ACT006,HFC-SRI,19/03/17 16:31,21/03/17 16:31,RETRY-SUCCESS,2
429,AFOM00429,ACT009,HFC-SRI,29/03/17 10:56,31/03/17 10:56,CLOSED-SUCCESSFUL,
430,AFOM00430,ACT006,HFC-SRI,21/03/17 05:50,23/03/17 05:50,STARTED,
431,AFOM00431,ACT004,HFC-SRI,28/03/17 06:14,30/03/17 06:14,STARTED,
432,AFOM00432,ACT008,FTTN-SRI,22/03/17 09:54,24/03/17 09:54,RETRY-FAILURE,3
433,AFOM00433,ACT001,FTTN-SRI,23/03/17 03:13,25/03/17 03:13,CLOSED-FAILURE,
434,AFOM00434,ACT005,FTTN-SRI,20/03/17 12:05,22/03/17 12:05,RETRY-FAILURE,2
435,AFOM00435,ACT010,PNI,27/03/17 01:58,29/03/17 01:58,CREATED,
436,AFOM00436,ACT002,HFC-SRI,28/03/17 13:28,30/03/17 13:28,STARTED,
437,AFOM00437,ACT003,PNI,22/03/17 07:43,24/03/17 07:43,ERROR,
438,AFOM00438,ACT004,HFC-SRI,24/03/17 06:20,26/03/17 06:20,ERROR,
439,AFOM00439,ACT003,PNI,21/03/17 18:17,23/03/17 18:17,CREATED,
440,AFOM00440,ACT006,HFC-SRI,27/03/17 20:57,29/03/17 20:57,CLOSED-FAILURE,
441,AFOM00441,ACT002,HFC-SRI,22/03/17 04:07,24/03/17 04:07,RETRY-FAILURE,1
442,AFOM00442,ACT001,FTTN-SRI,21/03/17 08:09,23/03/17 08:09,RETRY-SUCCESS,3
443,AFOM00443,ACT003,PNI,21/03/17 01:53,23/03/17 01:53,RETRY-STARTED,2
444,AFOM00444,ACT009,HFC-SRI,26/03/17 22:26,28/03/17 22:26,CLOSED-SUCCESSFUL,
445,AFOM00445,ACT007,PNI,28/03/17 22:01,30/03/17 22:01,RETRY-FAILURE,1
446,AFOM00446,ACT004,HFC-SRI,23/03/17 08:36,25/03/17 08:36,CREATED,
447,AFOM00447,ACT001,FTTN-SRI,25/03/17 02:08,27/03/17 02:08,RETRY-SUCCESS,1
448,AFOM00448,ACT004,HFC-SRI,20/03/17 04:13,22/03/17 04:13,CLOSED-FAILURE,
449,AFOM00449,ACT009,HFC-SRI,23/03/17 03:37,25/03/17 03:37,RETRY-SUCCESS,1
450,AFOM00450,ACT010,PNI,21/03/17 00:01,23/03/17 00:01,CREATED,
451,AFOM00451,ACT008,FTTN-SRI,26/03/17 20:42,28/03/17 20:42,RETRY-SUCCESS,1
452,AFOM00452,ACT005,FTTN-SRI,21/03/17 05:07,23/03/17 05:07,RETRY-SUCCESS,1
453,AFOM00453,ACT004,HFC-SRI,25/03/17 03:34,27/03/17 03:34,RETRY-SUCCESS,2
454,AFOM00454,ACT006,HFC-SRI,20/03/17 21:24,22/03/17 21:24,RETRY-STARTED,2
455,AFOM00455,ACT004,HFC-SRI,29/03/17 03:07,31/03/17 03:07,CLOSED-FAILURE,
456,AFOM00456,ACT008,FTTN-SRI,24/03/17 01:17,26/03/17 01:17,RETRY-SUCCESS,1
457,AFOM00457,ACT005,FTTN-SRI,26/03/17 11:25,28/03/17 11:25,CLOSED-FAILURE,
458,AFOM00458,ACT002,HFC-SRI,27/03/17 02:52,29/03/17 02:52,RETRY-FAILURE,1
459,AFOM00459,ACT004,HFC-SRI,20/03/17 12:28,22/03/17 12:28,RETRY-FAILURE,3
460,AFOM00460,ACT003,PNI,28/03/17 15:02,30/03/17 15:02,CLOSED-FAILURE,
461,AFOM00461,ACT003,PNI,20/03/17 21:20,22/03/17 21:20,RETRY-SUCCESS,1
462,AFOM00462,ACT004,HFC-SRI,29/03/17 07:11,31/03/17 07:11,STARTED,
463,AFOM00463,ACT001,FTTN-SRI,23/03/17 01:56,25/03/17 01:56,CLOSED-FAILURE,
464,AFOM00464,ACT006,HFC-SRI,24/03/17 22:31,26/03/17 22:31,ERROR,
465,AFOM00465,ACT004,HFC-SRI,21/03/17 11:01,23/03/17 11:01,ERROR,
466,AFOM00466,ACT001,FTTN-SRI,29/03/17 04:56,31/03/17 04:56,RETRY-SUCCESS,2
467,AFOM00467,ACT009,HFC-SRI,27/03/17 08:36,29/03/17 08:36,ERROR,
468,AFOM00468,ACT009,HFC-SRI,22/03/17 16:05,24/03/17 16:05,RETRY-STARTED,3
469,AFOM00469,ACT003,PNI,28/03/17 04:45,30/03/17 04:45,RETRY-STARTED,2
470,AFOM00470,ACT008,FTTN-SRI,24/03/17 00:31,26/03/17 00:31,RETRY-FAILURE,1
471,AFOM00471,ACT004,HFC-SRI,29/03/17 13:41,31/03/17 13:41,ERROR,
472,AFOM00472,ACT003,PNI,22/03/17 01:01,24/03/17 01:01,CLOSED-FAILURE,
473,AFOM00473,ACT003,PNI,22/03/17 12:51,24/03/17 12:51,CLOSED-FAILURE,
474,AFOM00474,ACT010,PNI,23/03/17 18:21,25/03/17 18:21,STARTED,
475,AFOM00475,ACT001,FTTN-SRI,27/03/17 23:58,29/03/17 23:58,CLOSED-FAILURE,
476,AFOM00476,ACT008,FTTN-SRI,23/03/17 15:27,25/03/17 15:27,ERROR,
477,AFOM00477,ACT003,PNI,25/03/17 08:43,27/03/17 08:43,ERROR,
478,AFOM00478,ACT004,HFC-SRI,24/03/17 03:46,26/03/17 03:46,CLOSED-SUCCESSFUL,
479,AFOM00479,ACT007,PNI,28/03/17 01:14,30/03/17 01:14,CLOSED-SUCCESSFUL,
480,AFOM00480,ACT004,HFC-SRI,21/03/17 00:42,23/03/17 00:42,RETRY-SUCCESS,1
481,AFOM00481,ACT007,PNI,24/03/17 18:36,26/03/17 18:36,ERROR,
482,AFOM00482,ACT004,HFC-SRI,19/03/17 18:58,21/03/17 18:58,CREATED,
483,AFOM00483,ACT003,PNI,28/03/17 09:10,30/03/17 09:10,RETRY-FAILURE,2
484,AFOM00484,ACT002,HFC-SRI,23/03/17 02:13,25/03/17 02:13,CLOSED-SUCCESSFUL,
485,AFOM00485,ACT010,PNI,27/03/17 16:19,29/03/17 16:19,STARTED,
486,AFOM00486,ACT004,HFC-SRI,19/03/17 20:56,21/03/17 20:56,CREATED,
487,AFOM00487,ACT007,PNI,22/03/17 23:14,24/03/17 23:14,RETRY-FAILURE,3
488,AFOM00488,ACT003,PNI,23/03/17 13:09,25/03/17 13:09,CREATED,
489,AFOM00489,ACT001,FTTN-SRI,27/03/17 00:46,29/03/17 00:46,RETRY-FAILURE,1
490,AFOM00490,ACT005,FTTN-SRI,27/03/17 08:50,29/03/17 08:50,ERROR,
491,AFOM00491,ACT008,FTTN-SRI,23/03/17 14:44,25/03/17 14:44,CREATED,
492,AFOM00492,ACT007,PNI,25/03/17 18:48,27/03/17 18:48,CLOSED-SUCCESSFUL,
493,AFOM00493,ACT006,HFC-SRI,22/03/17 16:12,24/03/17 16:12,RETRY-STARTED,1
494,AFOM00494,ACT008,FTTN-SRI,28/03/17 20:19,30/03/17 20:19,RETRY-SUCCESS,2
495,AFOM00495,ACT007,PNI,25/03/17 07:52,27/03/17 07:52,RETRY-STARTED,1
496,AFOM00496,ACT007,PNI,23/03/17 13:22,25/03/17 13:22,CLOSED-FAILURE,
497,AFOM00497,ACT008,FTTN-SRI,28/03/17 05:27,30/03/17 05:27,CREATED,
498,AFOM00498,ACT010,PNI,27/03/17 17:16,29/03/17 17:16,RETRY-STARTED,3
499,AFOM00499,ACT004,HFC-SRI,23/03/17 02:20,25/03/17 02:20,ERROR,
500,AFOM00500,ACT004,HFC-SRI,21/03/17 06:17,23/03/17 06:17,RETRY-FAILURE,2
501,AFOM00501,ACT005,FTTN-SRI,23/03/17 01:11,25/03/17 01:11,ERROR,
502,AFOM00502,ACT007,PNI,26/03/17 12:32,28/03/17 12:32,ERROR,
503,AFOM00503,ACT008,FTTN-SRI,26/03/17 20:37,28/03/17 20:37,RETRY-FAILURE,3
504,AFOM00504,ACT007,PNI,28/03/17 00:14,30/03/17 00:14,ERROR,
505,AFOM00505,ACT010,PNI,29/03/17 05:42,31/03/17 05:42,RETRY-STARTED,3
506,AFOM00506,ACT002,HFC-SRI,22/03/17 17:00,24/03/17 17:00,RETRY-STARTED,2
507,AFOM00507,ACT008,FTTN-SRI,24/03/17 02:39,26/03/17 02:39,ERROR,
508,AFOM00508,ACT004,HFC-SRI,24/03/17 17:30,26/03/17 17:30,RETRY-SUCCESS,1
509,AFOM00509,ACT003,PNI,23/03/17 20:21,25/03/17 20:21,RETRY-FAILURE,2
510,AFOM00510,ACT003,PNI,23/03/17 09:39,25/03/17 09:39,RETRY-SUCCESS,1
511,AFOM00511,ACT004,HFC-SRI,22/03/17 19:49,24/03/17 19:49,ERROR,
512,AFOM00512,ACT009,HFC-SRI,29/03/17 02:44,31/03/17 02:44,RETRY-FAILURE,1
513,AFOM00513,ACT004,HFC-SRI,26/03/17 17:53,28/03/17 17:53,RETRY-FAILURE,2
514,AFOM00514,ACT007,PNI,24/03/17 06:42,26/03/17 06:42,CREATED,
515,AFOM00515,ACT003,PNI,24/03/17 02:11,26/03/17 02:11,RETRY-STARTED,2
516,AFOM00516,ACT006,HFC-SRI,21/03/17 11:17,23/03/17 11:17,CREATED,
517,AFOM00517,ACT004,HFC-SRI,28/03/17 05:16,30/03/17 05:16,RETRY-STARTED,1
518,AFOM00518,ACT005,FTTN-SRI,28/03/17 14:54,30/03/17 14:54,RETRY-STARTED,3
519,AFOM00519,ACT004,HFC-SRI,22/03/17 15:39,24/03/17 15:39,CREATED,
520,AFOM00520,ACT003,PNI,26/03/17 17:25,28/03/17 17:25,STARTED,
521,AFOM00521,ACT006,HFC-SRI,27/03/17 12:03,29/03/17 12:03,RETRY-FAILURE,1
522,AFOM00522,ACT008,FTTN-SRI,19/03/17 20:47,21/03/17 20:47,CLOSED-FAILURE,
523,AFOM00523,ACT009,HFC-SRI,29/03/17 10:14,31/03/17 10:14,RETRY-SUCCESS,3
524,AFOM00524,ACT008,FTTN-SRI,27/03/17 17:51,29/03/17 17:51,CREATED,
525,AFOM00525,ACT005,FTTN-SRI,22/03/17 02:44,24/03/17 02:44,RETRY-STARTED,1
526,AFOM00526,ACT003,PNI,28/03/17 08:19,30/03/17 08:19,CREATED,
527,AFOM00527,ACT010,PNI,27/03/17 16:24,29/03/17 16:24,RETRY-STARTED,1
528,AFOM00528,ACT005,FTTN-SRI,29/03/17 12:56,31/03/17 12:56,RETRY-FAILURE,1
529,AFOM00529,ACT005,FTTN-SRI,22/03/17 00:55,24/03/17 00:55,RETRY-FAILURE,1
530,AFOM00530,ACT005,FTTN-SRI,25/03/17 00:08,27/03/17 00:08,CREATED,
531,AFOM00531,ACT010,PNI,26/03/17 02:10,28/03/17 02:10,CLOSED-SUCCESSFUL,
532,AFOM00532,ACT007,PNI,29/03/17 06:21,31/03/17 06:21,RETRY-STARTED,1
